,locale,partition,utt,tokens
9203,lv-LV,train,kas ir dārgāks a. s. v. dolārs vai australijas dolārs,"['kas', 'ir', 'dārgāks', 'a.', 's.', 'v.', 'dolārs', 'vai', 'australijas', 'dolārs']"
9204,lv-LV,train,no kurienes nāk govis,"['no', 'kurienes', 'nāk', 'govis']"
9205,lv-LV,train,kāds ir valūtas maiņas kurss lielbritānijā,"['kāds', 'ir', 'valūtas', 'maiņas', 'kurss', 'lielbritānijā']"
9206,lv-LV,train,kāds būtu japānas valūtas maiņas kurss,"['kāds', 'būtu', 'japānas', 'valūtas', 'maiņas', 'kurss']"
9207,lv-LV,train,apraksti kas ir krēsls,"['apraksti', 'kas', 'ir', 'krēsls']"
9208,lv-LV,train,cik valstis ir grenlandē,"['cik', 'valstis', 'ir', 'grenlandē']"
9209,lv-LV,train,cilvēka vēsture,"['cilvēka', 'vēsture']"
9210,lv-LV,train,pastāsti man par šo personu,"['pastāsti', 'man', 'par', 'šo', 'personu']"
9211,lv-LV,train,kāda ir apple vērtība,"['kāda', 'ir', 'apple', 'vērtība']"
9212,lv-LV,train,lūdzu pamasē mani,"['lūdzu', 'pamasē', 'mani']"
9213,lv-LV,train,kā es esmu mainījis tavu dzīvi,"['kā', 'es', 'esmu', 'mainījis', 'tavu', 'dzīvi']"
9214,lv-LV,train,kāds ir maiņas kurss starp dolāru un britu mārciņu,"['kāds', 'ir', 'maiņas', 'kurss', 'starp', 'dolāru', 'un', 'britu', 'mārciņu']"
9215,lv-LV,train,paskaties slavenību wiki,"['paskaties', 'slavenību', 'wiki']"
9216,lv-LV,train,ziņas par slavenībām,"['ziņas', 'par', 'slavenībām']"
9217,lv-LV,train,kāds ir amerikas dolāra un jaunzēlandes dolāra maiņas kurss,"['kāds', 'ir', 'amerikas', 'dolāra', 'un', 'jaunzēlandes', 'dolāra', 'maiņas', 'kurss']"
9218,lv-LV,train,cik tālu ir liepāja,"['cik', 'tālu', 'ir', 'liepāja']"
9219,lv-LV,train,cik augsts ir paikspīkas kalns,"['cik', 'augsts', 'ir', 'paikspīkas', 'kalns']"
9220,lv-LV,train,kāda ir nozīme vārdam svētīgs,"['kāda', 'ir', 'nozīme', 'vārdam', 'svētīgs']"
9221,lv-LV,train,vai tu vari man pateikt kas ir euronics,"['vai', 'tu', 'vari', 'man', 'pateikt', 'kas', 'ir', 'euronics']"
9222,lv-LV,train,kuri ir augstākie kalni amerikā,"['kuri', 'ir', 'augstākie', 'kalni', 'amerikā']"
9223,lv-LV,train,kad tramps piedzima,"['kad', 'tramps', 'piedzima']"
9224,lv-LV,train,vai adele dodas koncerturnejā,"['vai', 'adele', 'dodas', 'koncerturnejā']"
9225,lv-LV,train,valūtas maiņas kurss kanādas dolāriem un a. s. v. dollāram,"['valūtas', 'maiņas', 'kurss', 'kanādas', 'dolāriem', 'un', 'a.', 's.', 'v.', 'dollāram']"
9226,lv-LV,train,definē datoru,"['definē', 'datoru']"
9227,lv-LV,train,pastāsti man par sporta stadionu,"['pastāsti', 'man', 'par', 'sporta', 'stadionu']"
9228,lv-LV,train,kur atrodas brīvības piemineklis,"['kur', 'atrodas', 'brīvības', 'piemineklis']"
9229,lv-LV,train,cik tālu ir ērgļu klintis,"['cik', 'tālu', 'ir', 'ērgļu', 'klintis']"
9230,lv-LV,train,attālumi līdz vietējiem orientieriem,"['attālumi', 'līdz', 'vietējiem', 'orientieriem']"
9231,lv-LV,train,pastāsti man par juri strengu,"['pastāsti', 'man', 'par', 'juri', 'strengu']"
9232,lv-LV,train,vikipēdijas lapa par raimondu paulu,"['vikipēdijas', 'lapa', 'par', 'raimondu', 'paulu']"
9233,lv-LV,train,kad ir artūra skrastiņa dzimšanas diena,"['kad', 'ir', 'artūra', 'skrastiņa', 'dzimšanas', 'diena']"
9234,lv-LV,train,kāda ir gala cena apple,"['kāda', 'ir', 'gala', 'cena', 'apple']"
9235,lv-LV,train,kāda ir forda akciju cena,"['kāda', 'ir', 'forda', 'akciju', 'cena']"
9236,lv-LV,train,vai nasdaq ir kāpis vai krities,"['vai', 'nasdaq', 'ir', 'kāpis', 'vai', 'krities']"
9237,lv-LV,train,kāda ir galējā cena a. b. c.,"['kāda', 'ir', 'galējā', 'cena', 'a.', 'b.', 'c.']"
9238,lv-LV,train,kāds ir labākais valūtas maiņas kurss,"['kāds', 'ir', 'labākais', 'valūtas', 'maiņas', 'kurss']"
9239,lv-LV,train,kad ir nākošā leikers spēle,"['kad', 'ir', 'nākošā', 'leikers', 'spēle']"
9240,lv-LV,train,kas šobrīd ir populārs tviterī,"['kas', 'šobrīd', 'ir', 'populārs', 'tviterī']"
9241,lv-LV,train,vai vari garantēt ka izvēlēsies veiksmīgos loterijas skaitļus,"['vai', 'vari', 'garantēt', 'ka', 'izvēlēsies', 'veiksmīgos', 'loterijas', 'skaitļus']"
9242,lv-LV,train,kāda deju kustība ir vispievilcīgākā,"['kāda', 'deju', 'kustība', 'ir', 'vispievilcīgākā']"
9243,lv-LV,train,kur atrodas lielais kanjons,"['kur', 'atrodas', 'lielais', 'kanjons']"
9244,lv-LV,train,kāds ir rīgas novada iedzīvotāju skaits,"['kāds', 'ir', 'rīgas', 'novada', 'iedzīvotāju', 'skaits']"
9245,lv-LV,train,kādi ir noziedzības rādītāji liepājā,"['kādi', 'ir', 'noziedzības', 'rādītāji', 'liepājā']"
9246,lv-LV,train,valūtas maiņas kurss,"['valūtas', 'maiņas', 'kurss']"
9247,lv-LV,train,pašreizējais valūtas kurss,"['pašreizējais', 'valūtas', 'kurss']"
9248,lv-LV,train,pašreizējā coca-cola akciju cena,"['pašreizējā', 'coca-cola', 'akciju', 'cena']"
9249,lv-LV,train,kāda ir ikdienas cena johnson and johnson akcijām,"['kāda', 'ir', 'ikdienas', 'cena', 'johnson', 'and', 'johnson', 'akcijām']"
9250,lv-LV,train,kas ir tas,"['kas', 'ir', 'tas']"
9251,lv-LV,train,google kartes,"['google', 'kartes']"
9252,lv-LV,train,cik garš ir dāvis bertāns,"['cik', 'garš', 'ir', 'dāvis', 'bertāns']"
9253,lv-LV,train,kāds ir slavens joks no pusnakts šovs septiņos par latviešiem,"['kāds', 'ir', 'slavens', 'joks', 'no', 'pusnakts', 'šovs', 'septiņos', 'par', 'latviešiem']"
9254,lv-LV,train,cik veca ir linda leen,"['cik', 'veca', 'ir', 'linda', 'leen']"
9255,lv-LV,train,kurā gadā mārtiņš vērdiņš izšķīrās no mirdzas martinsones,"['kurā', 'gadā', 'mārtiņš', 'vērdiņš', 'izšķīrās', 'no', 'mirdzas', 'martinsones']"
9256,lv-LV,train,cik ir divi plus divi,"['cik', 'ir', 'divi', 'plus', 'divi']"
9257,lv-LV,train,kāds ir maiņas kurss amerikas dolāriem un šveices frankiem,"['kāds', 'ir', 'maiņas', 'kurss', 'amerikas', 'dolāriem', 'un', 'šveices', 'frankiem']"
9258,lv-LV,train,kāds ir valūtas maiņas kurs starp amerikas dolāru un kanādas dolāru,"['kāds', 'ir', 'valūtas', 'maiņas', 'kurs', 'starp', 'amerikas', 'dolāru', 'un', 'kanādas', 'dolāru']"
9259,lv-LV,train,cik daudz britu mārciņas es var dabūt par vienu dolāru,"['cik', 'daudz', 'britu', 'mārciņas', 'es', 'var', 'dabūt', 'par', 'vienu', 'dolāru']"
9260,lv-LV,train,kāds ir kurss starp a. s. v. dolāru un ukrainas valūtu,"['kāds', 'ir', 'kurss', 'starp', 'a.', 's.', 'v.', 'dolāru', 'un', 'ukrainas', 'valūtu']"
9261,lv-LV,train,apraksti kas ir poltergeists,"['apraksti', 'kas', 'ir', 'poltergeists']"
9262,lv-LV,train,definē runātīgs,"['definē', 'runātīgs']"
9263,lv-LV,train,definē un apraksti ultravioleto staru,"['definē', 'un', 'apraksti', 'ultravioleto', 'staru']"
9264,lv-LV,train,cik tālu ir valmiera no liepājas,"['cik', 'tālu', 'ir', 'valmiera', 'no', 'liepājas']"
9265,lv-LV,train,pārveido valūtas kalkulatoru,"['pārveido', 'valūtas', 'kalkulatoru']"
9266,lv-LV,train,kas ir monitors,"['kas', 'ir', 'monitors']"
9267,lv-LV,train,objekta identifikators,"['objekta', 'identifikators']"
9268,lv-LV,train,identificē lietu,"['identificē', 'lietu']"
9269,lv-LV,train,kāds ir pašreizējais maiņas kurss lielbritānijas mārciņai,"['kāds', 'ir', 'pašreizējais', 'maiņas', 'kurss', 'lielbritānijas', 'mārciņai']"
9270,lv-LV,train,kāds ir maiņas kurss starp a. s. v. dolāru un angļu mārciņu,"['kāds', 'ir', 'maiņas', 'kurss', 'starp', 'a.', 's.', 'v.', 'dolāru', 'un', 'angļu', 'mārciņu']"
9271,lv-LV,train,patreizējais kurss lielbritānijas mārciņai,"['patreizējais', 'kurss', 'lielbritānijas', 'mārciņai']"
9272,lv-LV,train,kura ir augstākā kalnu grēda pasaulē,"['kura', 'ir', 'augstākā', 'kalnu', 'grēda', 'pasaulē']"
9273,lv-LV,train,cik ir kvadrātsakne no četri,"['cik', 'ir', 'kvadrātsakne', 'no', 'četri']"
9274,lv-LV,train,pasaki kurš ir trīsdesmitais prezidents,"['pasaki', 'kurš', 'ir', 'trīsdesmitais', 'prezidents']"
9275,lv-LV,train,cik maksā boulinga bumba,"['cik', 'maksā', 'boulinga', 'bumba']"
9276,lv-LV,train,apraksti lūdzu saulrietu man,"['apraksti', 'lūdzu', 'saulrietu', 'man']"
9277,lv-LV,train,definēt mīlestību neminot terminu mīlestība,"['definēt', 'mīlestību', 'neminot', 'terminu', 'mīlestība']"
9278,lv-LV,train,detalizēti pastāsti kā darbojas pulkstenis,"['detalizēti', 'pastāsti', 'kā', 'darbojas', 'pulkstenis']"
9279,lv-LV,train,kāds ir vārda kodolīgs definīcija,"['kāds', 'ir', 'vārda', 'kodolīgs', 'definīcija']"
9280,lv-LV,train,kur ir patagonija,"['kur', 'ir', 'patagonija']"
9281,lv-LV,train,kas ir garākā upe pasaulē,"['kas', 'ir', 'garākā', 'upe', 'pasaulē']"
9282,lv-LV,train,kāds ir maiņas kurs jēnai un eiro,"['kāds', 'ir', 'maiņas', 'kurs', 'jēnai', 'un', 'eiro']"
9283,lv-LV,train,cik zobu ir raienam reinoldsam,"['cik', 'zobu', 'ir', 'raienam', 'reinoldsam']"
9284,lv-LV,train,cik daudz vils ferels nopelnīja par pēdējo filmu,"['cik', 'daudz', 'vils', 'ferels', 'nopelnīja', 'par', 'pēdējo', 'filmu']"
9285,lv-LV,train,cik vecs ir deivids bovijs,"['cik', 'vecs', 'ir', 'deivids', 'bovijs']"
9286,lv-LV,train,atrodi man lāčpurnu sēņu aprakstu,"['atrodi', 'man', 'lāčpurnu', 'sēņu', 'aprakstu']"
9287,lv-LV,train,vai patiesība ka sēru vītolā kāds raudāja,"['vai', 'patiesība', 'ka', 'sēru', 'vītolā', 'kāds', 'raudāja']"
9288,lv-LV,train,kas ir hibači grills,"['kas', 'ir', 'hibači', 'grills']"
9289,lv-LV,train,akciju cenas olainfarm ir kāpušas vai kritušas,"['akciju', 'cenas', 'olainfarm', 'ir', 'kāpušas', 'vai', 'kritušas']"
9290,lv-LV,train,vai elizabete teilore ir vēl dzīva,"['vai', 'elizabete', 'teilore', 'ir', 'vēl', 'dzīva']"
9291,lv-LV,train,vai ozolam ir ģimene,"['vai', 'ozolam', 'ir', 'ģimene']"
9292,lv-LV,train,cik collas ir vienā pēdā,"['cik', 'collas', 'ir', 'vienā', 'pēdā']"
9293,lv-LV,train,pasaki kuru darbu man vajadzētu darīt,"['pasaki', 'kuru', 'darbu', 'man', 'vajadzētu', 'darīt']"
9294,lv-LV,train,pasaki man kad un vai man vajadzētu iegādāties jaunu māju,"['pasaki', 'man', 'kad', 'un', 'vai', 'man', 'vajadzētu', 'iegādāties', 'jaunu', 'māju']"
9295,lv-LV,train,apraksti gliemežvāku,"['apraksti', 'gliemežvāku']"
9296,lv-LV,train,apraksti jūras zvaigzni,"['apraksti', 'jūras', 'zvaigzni']"
9297,lv-LV,train,kāda ir svētki definīcija,"['kāda', 'ir', 'svētki', 'definīcija']"
9298,lv-LV,train,siri cik augstu virs jūras līmeņa ir jūrmala,"['siri', 'cik', 'augstu', 'virs', 'jūras', 'līmeņa', 'ir', 'jūrmala']"
9299,lv-LV,train,cik liels ir lodonas tornis,"['cik', 'liels', 'ir', 'lodonas', 'tornis']"
9300,lv-LV,train,kāds ir pašreizējais maiņas kurss eiro un dolāram,"['kāds', 'ir', 'pašreizējais', 'maiņas', 'kurss', 'eiro', 'un', 'dolāram']"
9301,lv-LV,train,cik boti ir dolārā,"['cik', 'boti', 'ir', 'dolārā']"
9302,lv-LV,train,kāda ir eiro vērtība salīdzinājumā ar a. s. v. dolāru,"['kāda', 'ir', 'eiro', 'vērtība', 'salīdzinājumā', 'ar', 'a.', 's.', 'v.', 'dolāru']"
9303,lv-LV,train,kāpēc miķelis rēdlihs izskatās kā čīkstīgs maita kad viņa komanda spēlē,"['kāpēc', 'miķelis', 'rēdlihs', 'izskatās', 'kā', 'čīkstīgs', 'maita', 'kad', 'viņa', 'komanda', 'spēlē']"
9304,lv-LV,train,vai tev ir kādas nožēlas vai vērtību spriedumi ārpus tavas intelektuālās spējas,"['vai', 'tev', 'ir', 'kādas', 'nožēlas', 'vai', 'vērtību', 'spriedumi', 'ārpus', 'tavas', 'intelektuālās', 'spējas']"
9305,lv-LV,train,vai varat man palīdzēt atrast atbildi uz šo jautājumu,"['vai', 'varat', 'man', 'palīdzēt', 'atrast', 'atbildi', 'uz', 'šo', 'jautājumu']"
9306,lv-LV,train,kur ir dzimis uldis pūcītis,"['kur', 'ir', 'dzimis', 'uldis', 'pūcītis']"
9307,lv-LV,train,cik ir kilometru starp rīgu un valmieru aleksa,"['cik', 'ir', 'kilometru', 'starp', 'rīgu', 'un', 'valmieru', 'aleksa']"
9308,lv-LV,train,kāda ir pēdējā filma kurā filmējās breds pits,"['kāda', 'ir', 'pēdējā', 'filma', 'kurā', 'filmējās', 'breds', 'pits']"
9309,lv-LV,train,vai vari man pateikt kanādas valūtas maiņas kursu,"['vai', 'vari', 'man', 'pateikt', 'kanādas', 'valūtas', 'maiņas', 'kursu']"
9310,lv-LV,train,kas ir bufetes galds,"['kas', 'ir', 'bufetes', 'galds']"
9311,lv-LV,train,vai tu vari man aprakstīt kā izskatās ananass,"['vai', 'tu', 'vari', 'man', 'aprakstīt', 'kā', 'izskatās', 'ananass']"
9312,lv-LV,train,vai vari man pastāstīt par tuvajiem austrumiem,"['vai', 'vari', 'man', 'pastāstīt', 'par', 'tuvajiem', 'austrumiem']"
9313,lv-LV,train,pastāsti visjaunāko informāciju par pepsi akcijām,"['pastāsti', 'visjaunāko', 'informāciju', 'par', 'pepsi', 'akcijām']"
9314,lv-LV,train,es gribu zināt akcijas amazon,"['es', 'gribu', 'zināt', 'akcijas', 'amazon']"
9315,lv-LV,train,kāds ir maiņas kurss starp dolāru un jēnu,"['kāds', 'ir', 'maiņas', 'kurss', 'starp', 'dolāru', 'un', 'jēnu']"
9316,lv-LV,train,kāda forma ir bumbai,"['kāda', 'forma', 'ir', 'bumbai']"
9317,lv-LV,train,definē loģiku,"['definē', 'loģiku']"
9318,lv-LV,train,sameklē vārda loģika nozīmi,"['sameklē', 'vārda', 'loģika', 'nozīmi']"
9319,lv-LV,train,kas ir augstākais kalns āzijā,"['kas', 'ir', 'augstākais', 'kalns', 'āzijā']"
9320,lv-LV,train,pastāsti man par rašmora kalnu,"['pastāsti', 'man', 'par', 'rašmora', 'kalnu']"
9321,lv-LV,train,kas ir uber,"['kas', 'ir', 'uber']"
9322,lv-LV,train,pastāsti man teicienus kas ir par mīlestību,"['pastāsti', 'man', 'teicienus', 'kas', 'ir', 'par', 'mīlestību']"
9323,lv-LV,train,pasaki man kad notiks nākamā lielā zemestrīce kalifornijā,"['pasaki', 'man', 'kad', 'notiks', 'nākamā', 'lielā', 'zemestrīce', 'kalifornijā']"
9324,lv-LV,train,cik vecs ir baraks obama,"['cik', 'vecs', 'ir', 'baraks', 'obama']"
9325,lv-LV,train,kādu tēlu spēlē ģirts ķesteris,"['kādu', 'tēlu', 'spēlē', 'ģirts', 'ķesteris']"
9326,lv-LV,train,pastāsti par renāru kauperu,"['pastāsti', 'par', 'renāru', 'kauperu']"
9327,lv-LV,train,google maikls džeksons,"['google', 'maikls', 'džeksons']"
9328,lv-LV,train,kādā cenā ir i. b. m. akcijas,"['kādā', 'cenā', 'ir', 'i.', 'b.', 'm.', 'akcijas']"
9329,lv-LV,train,latvijas gāze akciju cenas,"['latvijas', 'gāze', 'akciju', 'cenas']"
9330,lv-LV,train,vai tu vari sniegt definīciju krēslam,"['vai', 'tu', 'vari', 'sniegt', 'definīciju', 'krēslam']"
9331,lv-LV,train,kā definēt drēbnieks,"['kā', 'definēt', 'drēbnieks']"
9332,lv-LV,train,kur atrodas viskarstākais tuksnesis,"['kur', 'atrodas', 'viskarstākais', 'tuksnesis']"
9333,lv-LV,train,kas ir seklākais zemes gabals,"['kas', 'ir', 'seklākais', 'zemes', 'gabals']"
9334,lv-LV,train,kas ir latvijas galvaspilsēta,"['kas', 'ir', 'latvijas', 'galvaspilsēta']"
9335,lv-LV,train,vai varat man pateikt kā darbojas gravitācija,"['vai', 'varat', 'man', 'pateikt', 'kā', 'darbojas', 'gravitācija']"
9336,lv-LV,train,lūdzu pastāsti man kā risināt manas meitas astotās klases matemātiku,"['lūdzu', 'pastāsti', 'man', 'kā', 'risināt', 'manas', 'meitas', 'astotās', 'klases', 'matemātiku']"
9337,lv-LV,train,es gribu informāciju par jāni grodumu,"['es', 'gribu', 'informāciju', 'par', 'jāni', 'grodumu']"
9338,lv-LV,train,kas ir ļeņins,"['kas', 'ir', 'ļeņins']"
9339,lv-LV,train,samaini eiro pret dolāru,"['samaini', 'eiro', 'pret', 'dolāru']"
9340,lv-LV,train,vai vari uzskaitīt sony akcijas,"['vai', 'vari', 'uzskaitīt', 'sony', 'akcijas']"
9341,lv-LV,train,es gribu saprast microsoft akcijas,"['es', 'gribu', 'saprast', 'microsoft', 'akcijas']"
9342,lv-LV,train,eņģeļa apraksts,"['eņģeļa', 'apraksts']"
9343,lv-LV,train,labākais ceļš uz rēzekni pirms pusnakts,"['labākais', 'ceļš', 'uz', 'rēzekni', 'pirms', 'pusnakts']"
9344,lv-LV,train,vai ir veids kā nobraukt ar riteni simts jūdzes,"['vai', 'ir', 'veids', 'kā', 'nobraukt', 'ar', 'riteni', 'simts', 'jūdzes']"
9345,lv-LV,train,kas ir garākā upe pasaulē,"['kas', 'ir', 'garākā', 'upe', 'pasaulē']"
9346,lv-LV,train,kur ir visaukstākā vieta pasaulē,"['kur', 'ir', 'visaukstākā', 'vieta', 'pasaulē']"
9347,lv-LV,train,ko nozīmē vārds satriekts,"['ko', 'nozīmē', 'vārds', 'satriekts']"
9348,lv-LV,train,kāda ir vārda ultra nozīme,"['kāda', 'ir', 'vārda', 'ultra', 'nozīme']"
9349,lv-LV,train,kā tēzaurs definē vārdu ultra,"['kā', 'tēzaurs', 'definē', 'vārdu', 'ultra']"
9350,lv-LV,train,vai maikls džeksons tiešām ir miris,"['vai', 'maikls', 'džeksons', 'tiešām', 'ir', 'miris']"
9351,lv-LV,train,cik veca ir madonna,"['cik', 'veca', 'ir', 'madonna']"
9352,lv-LV,train,kur tagad dzīvo verpakovskis,"['kur', 'tagad', 'dzīvo', 'verpakovskis']"
9353,lv-LV,train,parādi man maiņas kursu dolāram uz eiro,"['parādi', 'man', 'maiņas', 'kursu', 'dolāram', 'uz', 'eiro']"
9354,lv-LV,train,cik vērts ir mans dolārs japānā,"['cik', 'vērts', 'ir', 'mans', 'dolārs', 'japānā']"
9355,lv-LV,train,kas ir pītais krēsls,"['kas', 'ir', 'pītais', 'krēsls']"
9356,lv-LV,train,kas ir augstspiediena mazgātājs,"['kas', 'ir', 'augstspiediena', 'mazgātājs']"
9357,lv-LV,train,kāds ir apelsīns,"['kāds', 'ir', 'apelsīns']"
9358,lv-LV,train,cik daudz sver apelsīns,"['cik', 'daudz', 'sver', 'apelsīns']"
9359,lv-LV,train,cik daudz kaloriju ir apelsīnā,"['cik', 'daudz', 'kaloriju', 'ir', 'apelsīnā']"
9360,lv-LV,train,kas ir ņūhempšīras galvaspilsēta,"['kas', 'ir', 'ņūhempšīras', 'galvaspilsēta']"
9361,lv-LV,train,kādas pilsētas ir blakus valmierai,"['kādas', 'pilsētas', 'ir', 'blakus', 'valmierai']"
9362,lv-LV,train,kurā valsts daļā ir tropu mežs,"['kurā', 'valsts', 'daļā', 'ir', 'tropu', 'mežs']"
9363,lv-LV,train,kura valūta ir spēcīgāka a. s. v. dolārs vai jena,"['kura', 'valūta', 'ir', 'spēcīgāka', 'a.', 's.', 'v.', 'dolārs', 'vai', 'jena']"
9364,lv-LV,train,pārbaudi valūtas,"['pārbaudi', 'valūtas']"
9365,lv-LV,train,kāda ir elkor akciju cena,"['kāda', 'ir', 'elkor', 'akciju', 'cena']"
9366,lv-LV,train,kādas izmaiņas virši akcijās,"['kādas', 'izmaiņas', 'virši', 'akcijās']"
9367,lv-LV,train,kas ir virtuālās realitātes austiņas,"['kas', 'ir', 'virtuālās', 'realitātes', 'austiņas']"
9368,lv-LV,train,cik soļu attālumā no šejienes ir mājas,"['cik', 'soļu', 'attālumā', 'no', 'šejienes', 'ir', 'mājas']"
9369,lv-LV,train,ko nozīmē vārds pačolēt,"['ko', 'nozīmē', 'vārds', 'pačolēt']"
9370,lv-LV,train,es gribētu uzzināt vārda nozīmi,"['es', 'gribētu', 'uzzināt', 'vārda', 'nozīmi']"
9371,lv-LV,train,kā tu definē problemātisku,"['kā', 'tu', 'definē', 'problemātisku']"
9372,lv-LV,train,kas ir definīcija vārdam problemātisks,"['kas', 'ir', 'definīcija', 'vārdam', 'problemātisks']"
9373,lv-LV,train,ko nozīmē problemātisks,"['ko', 'nozīmē', 'problemātisks']"
9374,lv-LV,train,pastāsti par porziņģi,"['pastāsti', 'par', 'porziņģi']"
9375,lv-LV,train,cik vecs ir ainārs virga,"['cik', 'vecs', 'ir', 'ainārs', 'virga']"
9376,lv-LV,train,kur dzīvo breds pits,"['kur', 'dzīvo', 'breds', 'pits']"
9377,lv-LV,train,kas ir vispopulārākā amerikāņu aktrise,"['kas', 'ir', 'vispopulārākā', 'amerikāņu', 'aktrise']"
9378,lv-LV,train,parādi man valūtas maiņas kursu starp c. z. k. un dolāru,"['parādi', 'man', 'valūtas', 'maiņas', 'kursu', 'starp', 'c.', 'z.', 'k.', 'un', 'dolāru']"
9379,lv-LV,train,kāds ir maiņas kurss čehijas kronai uz eiro,"['kāds', 'ir', 'maiņas', 'kurss', 'čehijas', 'kronai', 'uz', 'eiro']"
9380,lv-LV,train,konvertē czk uz eiro,"['konvertē', 'czk', 'uz', 'eiro']"
9381,lv-LV,train,es gribētu zināt vai matemātikā operācijas tiek aprēķinātas pirms saskaitīšanas reizināšanas vai dalīšanas,"['es', 'gribētu', 'zināt', 'vai', 'matemātikā', 'operācijas', 'tiek', 'aprēķinātas', 'pirms', 'saskaitīšanas', 'reizināšanas', 'vai', 'dalīšanas']"
9382,lv-LV,train,vai vari aprēķināt pieci plus pieci,"['vai', 'vari', 'aprēķināt', 'pieci', 'plus', 'pieci']"
9383,lv-LV,train,es gribu zināt cik ir divdesmit reiz divi,"['es', 'gribu', 'zināt', 'cik', 'ir', 'divdesmit', 'reiz', 'divi']"
9384,lv-LV,train,kas ir banāns,"['kas', 'ir', 'banāns']"
9385,lv-LV,train,kāda ir banāna nozīme,"['kāda', 'ir', 'banāna', 'nozīme']"
9386,lv-LV,train,pasaki man kurš ir visaugstākais kalns pasaulē,"['pasaki', 'man', 'kurš', 'ir', 'visaugstākais', 'kalns', 'pasaulē']"
9387,lv-LV,train,man vajag zināt kas ir augstākais kalns pasaulē,"['man', 'vajag', 'zināt', 'kas', 'ir', 'augstākais', 'kalns', 'pasaulē']"
9388,lv-LV,train,kur atrodas lielākais ūdenskritums pasaulē,"['kur', 'atrodas', 'lielākais', 'ūdenskritums', 'pasaulē']"
9389,lv-LV,train,kad ir andželīnas džolijas dzimšanas diena,"['kad', 'ir', 'andželīnas', 'džolijas', 'dzimšanas', 'diena']"
9390,lv-LV,train,kad piedzima andželīna džolija,"['kad', 'piedzima', 'andželīna', 'džolija']"
9391,lv-LV,train,kad ir aminatas dzimšanas diena,"['kad', 'ir', 'aminatas', 'dzimšanas', 'diena']"
9392,lv-LV,train,kāds ir maiņas kurss starp a. s. v. dolāru un eiro,"['kāds', 'ir', 'maiņas', 'kurss', 'starp', 'a.', 's.', 'v.', 'dolāru', 'un', 'eiro']"
9393,lv-LV,train,kar ir dzimis ābrahams linkolns,"['kar', 'ir', 'dzimis', 'ābrahams', 'linkolns']"
9394,lv-LV,train,kas ir slavenā maija rozīte,"['kas', 'ir', 'slavenā', 'maija', 'rozīte']"
9395,lv-LV,train,cik oskarus ieguva merila strīpa,"['cik', 'oskarus', 'ieguva', 'merila', 'strīpa']"
9396,lv-LV,train,apraksti,['apraksti']
9397,lv-LV,train,cik vecs ir džordžs klūnijs,"['cik', 'vecs', 'ir', 'džordžs', 'klūnijs']"
9398,lv-LV,train,kādās filmās ir bijis nauris subatnieks,"['kādās', 'filmās', 'ir', 'bijis', 'nauris', 'subatnieks']"
9399,lv-LV,train,kur atrodas ukraina,"['kur', 'atrodas', 'ukraina']"
9400,lv-LV,train,kurā gadā nomira mārtiņš freimanis,"['kurā', 'gadā', 'nomira', 'mārtiņš', 'freimanis']"
9401,lv-LV,train,pastāsi man par raimondu vējoni,"['pastāsi', 'man', 'par', 'raimondu', 'vējoni']"
9402,lv-LV,train,jaunais maiņas kurss,"['jaunais', 'maiņas', 'kurss']"
9403,lv-LV,train,a. s. v. dolāra pozīcija pašlaik,"['a.', 's.', 'v.', 'dolāra', 'pozīcija', 'pašlaik']"
9404,lv-LV,train,paskaidrojums par to kas ir mobilās ierīces,"['paskaidrojums', 'par', 'to', 'kas', 'ir', 'mobilās', 'ierīces']"
9405,lv-LV,train,viedoklis par jaunākajām ierīcēm,"['viedoklis', 'par', 'jaunākajām', 'ierīcēm']"
9406,lv-LV,train,dānijas ģeogrāfiskā atrašanās vieta,"['dānijas', 'ģeogrāfiskā', 'atrašanās', 'vieta']"
9407,lv-LV,train,kur ir dumpis,"['kur', 'ir', 'dumpis']"
9408,lv-LV,train,kur viņš vakar bija,"['kur', 'viņš', 'vakar', 'bija']"
9409,lv-LV,train,viņa jaunā balva,"['viņa', 'jaunā', 'balva']"
9410,lv-LV,train,kāds ir dolāra maiņas kurss,"['kāds', 'ir', 'dolāra', 'maiņas', 'kurss']"
9411,lv-LV,train,cik jēnas par katru dolāru,"['cik', 'jēnas', 'par', 'katru', 'dolāru']"
9412,lv-LV,train,kāds ir a. s. v. dolāra ekvivalents vienam eiro,"['kāds', 'ir', 'a.', 's.', 'v.', 'dolāra', 'ekvivalents', 'vienam', 'eiro']"
9413,lv-LV,train,ko nozīmē obligāts,"['ko', 'nozīmē', 'obligāts']"
9414,lv-LV,train,cik ohaio ir liela,"['cik', 'ohaio', 'ir', 'liela']"
9415,lv-LV,train,kas ir slinkums,"['kas', 'ir', 'slinkums']"
9416,lv-LV,train,honda akciju cena,"['honda', 'akciju', 'cena']"
9417,lv-LV,train,lada akciju cena,"['lada', 'akciju', 'cena']"
9418,lv-LV,train,dabū man akciju cenu audi,"['dabū', 'man', 'akciju', 'cenu', 'audi']"
9419,lv-LV,train,parādi man populāros valūtas maiņas kursus,"['parādi', 'man', 'populāros', 'valūtas', 'maiņas', 'kursus']"
