,locale,partition,utt,tokens
9999,tr-TR,train,erciyesin koordinatları nedir,"['erciyesin', 'koordinatları', 'nedir']"
10000,tr-TR,train,rama son yolculuğunda nereye gitti,"['rama', 'son', 'yolculuğunda', 'nereye', 'gitti']"
10001,tr-TR,train,kim şimdiye kadar en çok oscarı kazanmıştır,"['kim', 'şimdiye', 'kadar', 'en', 'çok', 'oscarı', 'kazanmıştır']"
10002,tr-TR,train,kahve dünyası hissesi son çeyreğe göre arttı mı azaldı mı,"['kahve', 'dünyası', 'hissesi', 'son', 'çeyreğe', 'göre', 'arttı', 'mı', 'azaldı', 'mı']"
10003,tr-TR,train,sardunya neye benzer,"['sardunya', 'neye', 'benzer']"
10004,tr-TR,train,bolluğun tanımı nedir,"['bolluğun', 'tanımı', 'nedir']"
10005,tr-TR,train,hisse senetlerinin son fiyatları nelerdir,"['hisse', 'senetlerinin', 'son', 'fiyatları', 'nelerdir']"
10006,tr-TR,train,pound dolar karşısında yükseldi mi azaldı mı,"['pound', 'dolar', 'karşısında', 'yükseldi', 'mi', 'azaldı', 'mı']"
10007,tr-TR,train,adana deniz seviyesinin ne kadar üstünde,"['adana', 'deniz', 'seviyesinin', 'ne', 'kadar', 'üstünde']"
10008,tr-TR,train,ispanyanın en uzun nehri hangisidir,"['ispanyanın', 'en', 'uzun', 'nehri', 'hangisidir']"
10009,tr-TR,train,bu dikişli uzun kollu gömlek neye benziyor,"['bu', 'dikişli', 'uzun', 'kollu', 'gömlek', 'neye', 'benziyor']"
10010,tr-TR,train,katlanabilir büzgülü sırt çantaları ne kadar büyük olur ve neye benzerler,"['katlanabilir', 'büzgülü', 'sırt', 'çantaları', 'ne', 'kadar', 'büyük', 'olur', 've', 'neye', 'benzerler']"
10011,tr-TR,train,yakıt enjeksiyon rayı nedir,"['yakıt', 'enjeksiyon', 'rayı', 'nedir']"
10012,tr-TR,train,enver paşa nasıl öldü,"['enver', 'paşa', 'nasıl', 'öldü']"
10013,tr-TR,train,türkiyenin en yüksek dağı hangisidir,"['türkiyenin', 'en', 'yüksek', 'dağı', 'hangisidir']"
10014,tr-TR,train,almanyadaki en büyük nehir hangisidir,"['almanyadaki', 'en', 'büyük', 'nehir', 'hangisidir']"
10015,tr-TR,train,şu an muğlada ne kadar insan yaşıyor,"['şu', 'an', 'muğlada', 'ne', 'kadar', 'insan', 'yaşıyor']"
10016,tr-TR,train,bugün eczacıbaşı hisseleri yükseldi mi,"['bugün', 'eczacıbaşı', 'hisseleri', 'yükseldi', 'mi']"
10017,tr-TR,train,evde başka biri olup olmadığını kontrol edebilmesini isterdim,"['evde', 'başka', 'biri', 'olup', 'olmadığını', 'kontrol', 'edebilmesini', 'isterdim']"
10018,tr-TR,train,bir şeyin yanmaya başlayıp başlamadığını anlayabilmesini ve fırını veya mikrodalgayı kapatabilmesini istiyorum,"['bir', 'şeyin', 'yanmaya', 'başlayıp', 'başlamadığını', 'anlayabilmesini', 've', 'fırını', 'veya', 'mikrodalgayı', 'kapatabilmesini', 'istiyorum']"
10019,tr-TR,train,bugün birleşik devletler doları nın rupi ye karşı döviz takas oranı nedir,"['bugün', 'birleşik', 'devletler', 'doları', 'nın', 'rupi', 'ye', 'karşı', 'döviz', 'takas', 'oranı', 'nedir']"
10020,tr-TR,train,iki bin on beş model fiesta üç yıl sonra değerlenecek mi,"['iki', 'bin', 'on', 'beş', 'model', 'fiesta', 'üç', 'yıl', 'sonra', 'değerlenecek', 'mi']"
10021,tr-TR,train,önümüzdeki altı ay içinde girilecek en iyi maraton hangisi,"['önümüzdeki', 'altı', 'ay', 'içinde', 'girilecek', 'en', 'iyi', 'maraton', 'hangisi']"
10022,tr-TR,train,en güzel şelaleleri görmek için toros dağlarında hangi bisiklet yolunu takip etmek en iyisi olur,"['en', 'güzel', 'şelaleleri', 'görmek', 'için', 'toros', 'dağlarında', 'hangi', 'bisiklet', 'yolunu', 'takip', 'etmek', 'en', 'iyisi', 'olur']"
10023,tr-TR,train,migrosta en iyi alışveriş saatleri neler ki ben bir sürü kişiyle uğraşmak zorunda kalmayayım,"['migrosta', 'en', 'iyi', 'alışveriş', 'saatleri', 'neler', 'ki', 'ben', 'bir', 'sürü', 'kişiyle', 'uğraşmak', 'zorunda', 'kalmayayım']"
10024,tr-TR,train,vestel ne kadara satıldı,"['vestel', 'ne', 'kadara', 'satıldı']"
10025,tr-TR,train,onun cevabı ne,"['onun', 'cevabı', 'ne']"
10026,tr-TR,train,hesap makinesini aç,"['hesap', 'makinesini', 'aç']"
10027,tr-TR,train,vestelin hisse senedi fiyatı ne,"['vestelin', 'hisse', 'senedi', 'fiyatı', 'ne']"
10028,tr-TR,train,bana mercan kimyanın hisse fiyatını söyle,"['bana', 'mercan', 'kimyanın', 'hisse', 'fiyatını', 'söyle']"
10029,tr-TR,train,hintlililerin ekonomisi amerikanınkine ne zaman erişecek söyle bana,"['hintlililerin', 'ekonomisi', 'amerikanınkine', 'ne', 'zaman', 'erişecek', 'söyle', 'bana']"
10030,tr-TR,train,gözümün bebeği ne demek,"['gözümün', 'bebeği', 'ne', 'demek']"
10031,tr-TR,train,ekin çemberinin ne olduğunu tanımla,"['ekin', 'çemberinin', 'ne', 'olduğunu', 'tanımla']"
10032,tr-TR,train,olly bir ekin çemberinin ne olduğunu tarif et,"['olly', 'bir', 'ekin', 'çemberinin', 'ne', 'olduğunu', 'tarif', 'et']"
10033,tr-TR,train,bugünkü parti için buluşalım mı,"['bugünkü', 'parti', 'için', 'buluşalım', 'mı']"
10034,tr-TR,train,interneti aç,"['interneti', 'aç']"
10035,tr-TR,train,onu tanımla,"['onu', 'tanımla']"
10036,tr-TR,train,harita aç,"['harita', 'aç']"
10037,tr-TR,train,coğrafya lütfen,"['coğrafya', 'lütfen']"
10038,tr-TR,train,defne samyeli beden numarası ne,"['defne', 'samyeli', 'beden', 'numarası', 'ne']"
10039,tr-TR,train,tüm zamanların en çok gol atan futbolcusu kim,"['tüm', 'zamanların', 'en', 'çok', 'gol', 'atan', 'futbolcusu', 'kim']"
10040,tr-TR,train,borsayı aç,"['borsayı', 'aç']"
10041,tr-TR,train,alexa google nedir,"['alexa', 'google', 'nedir']"
10042,tr-TR,train,vestel hisse oranları nasıl gidiyor,"['vestel', 'hisse', 'oranları', 'nasıl', 'gidiyor']"
10043,tr-TR,train,ülker şirketinin değeri ne kadar,"['ülker', 'şirketinin', 'değeri', 'ne', 'kadar']"
10044,tr-TR,train,fukaralar neden çocuk sahibi olmaya devam ediyor,"['fukaralar', 'neden', 'çocuk', 'sahibi', 'olmaya', 'devam', 'ediyor']"
10045,tr-TR,train,herhangi bir halka açık alanda altın araması yapabilir miyim,"['herhangi', 'bir', 'halka', 'açık', 'alanda', 'altın', 'araması', 'yapabilir', 'miyim']"
10046,tr-TR,train,birlikte dünyayı ele geçirelim,"['birlikte', 'dünyayı', 'ele', 'geçirelim']"
10047,tr-TR,train,lütfen bana hint rupisi ve amerikan doları arasındaki döviz kurunu bildir,"['lütfen', 'bana', 'hint', 'rupisi', 've', 'amerikan', 'doları', 'arasındaki', 'döviz', 'kurunu', 'bildir']"
10048,tr-TR,train,arabanın tanımını öğrenmek istiyorum,"['arabanın', 'tanımını', 'öğrenmek', 'istiyorum']"
10049,tr-TR,train,italya hakkında coğrafi bilgi lazım,"['italya', 'hakkında', 'coğrafi', 'bilgi', 'lazım']"
10050,tr-TR,train,lütfen tayvan hakkında coğrafi bilgi ver,"['lütfen', 'tayvan', 'hakkında', 'coğrafi', 'bilgi', 'ver']"
10051,tr-TR,train,şener şen adlı kişinin geçmişini bilmeme yardım et,"['şener', 'şen', 'adlı', 'kişinin', 'geçmişini', 'bilmeme', 'yardım', 'et']"
10052,tr-TR,train,tl nin dolar değeri,"['tl', 'nin', 'dolar', 'değeri']"
10053,tr-TR,train,hint rupisi ve singapur doları döviz kuru,"['hint', 'rupisi', 've', 'singapur', 'doları', 'döviz', 'kuru']"
10054,tr-TR,train,iphone yedi açıklaması,"['iphone', 'yedi', 'açıklaması']"
10055,tr-TR,train,en son iphone,"['en', 'son', 'iphone']"
10056,tr-TR,train,avro yu dolar a dönüştürmek için takas oranları,"['avro', 'yu', 'dolar', 'a', 'dönüştürmek', 'için', 'takas', 'oranları']"
10057,tr-TR,train,alexa bana dolar avro kur oranlarını bildir,"['alexa', 'bana', 'dolar', 'avro', 'kur', 'oranlarını', 'bildir']"
10058,tr-TR,train,alexa televizyonu tanımla,"['alexa', 'televizyonu', 'tanımla']"
10059,tr-TR,train,alexa bilgisayar nedir,"['alexa', 'bilgisayar', 'nedir']"
10060,tr-TR,train,şehrimizdeki hava durumunu belirt,"['şehrimizdeki', 'hava', 'durumunu', 'belirt']"
10061,tr-TR,train,alexa şehrimizdeki hava durumunu söyle,"['alexa', 'şehrimizdeki', 'hava', 'durumunu', 'söyle']"
10062,tr-TR,train,alexa bana hakan şükür hakkında anahtar kelimeler söyle,"['alexa', 'bana', 'hakan', 'şükür', 'hakkında', 'anahtar', 'kelimeler', 'söyle']"
10063,tr-TR,train,batuhan altıntaş ile ilgili anahtar kelimeleri söyle,"['batuhan', 'altıntaş', 'ile', 'ilgili', 'anahtar', 'kelimeleri', 'söyle']"
10064,tr-TR,train,bana muzun resmi tanımının ne olduğunu söyle,"['bana', 'muzun', 'resmi', 'tanımının', 'ne', 'olduğunu', 'söyle']"
10065,tr-TR,train,yerleşmek ne demek,"['yerleşmek', 'ne', 'demek']"
10066,tr-TR,train,lütfen iphone yediyi tarif eder misin,"['lütfen', 'iphone', 'yediyi', 'tarif', 'eder', 'misin']"
10067,tr-TR,train,elli inç smart t. v. yi tanımla,"['elli', 'inç', 'smart', 't.', 'v.', 'yi', 'tanımla']"
10068,tr-TR,train,bana yeni l. g. çamaşır makinesi nin tanımı lazım,"['bana', 'yeni', 'l.', 'g.', 'çamaşır', 'makinesi', 'nin', 'tanımı', 'lazım']"
10069,tr-TR,train,asyada sadece iki ülke olduğu doğru mu,"['asyada', 'sadece', 'iki', 'ülke', 'olduğu', 'doğru', 'mu']"
10070,tr-TR,train,uludağ milli parkı en büyük park mı,"['uludağ', 'milli', 'parkı', 'en', 'büyük', 'park', 'mı']"
10071,tr-TR,train,kemal sunal kaç yılında öldü,"['kemal', 'sunal', 'kaç', 'yılında', 'öldü']"
10072,tr-TR,train,hande yenerin kardeşleri var mı,"['hande', 'yenerin', 'kardeşleri', 'var', 'mı']"
10073,tr-TR,train,tarkan kaç albüm çıkardı,"['tarkan', 'kaç', 'albüm', 'çıkardı']"
10074,tr-TR,train,çözüm,['çözüm']
10075,tr-TR,train,eşittir,['eşittir']
10076,tr-TR,train,facebookun hisse senedi fiyatlarını bulup söyler misin,"['facebookun', 'hisse', 'senedi', 'fiyatlarını', 'bulup', 'söyler', 'misin']"
10077,tr-TR,train,bim hisselerinin fiyatı ne,"['bim', 'hisselerinin', 'fiyatı', 'ne']"
10078,tr-TR,train,ingiliz para biriminden yene döviz kuru nedir,"['ingiliz', 'para', 'biriminden', 'yene', 'döviz', 'kuru', 'nedir']"
10079,tr-TR,train,rubik küpünün ölçüleri nelerdir,"['rubik', 'küpünün', 'ölçüleri', 'nelerdir']"
10080,tr-TR,train,bir kraliçe yatağın ölçüleri nelerdir,"['bir', 'kraliçe', 'yatağın', 'ölçüleri', 'nelerdir']"
10081,tr-TR,train,yunanistan'a gemiyle en hızlı rota hangisidir,"[""yunanistan'a"", 'gemiyle', 'en', 'hızlı', 'rota', 'hangisidir']"
10082,tr-TR,train,yılın en uzun günü hangisi,"['yılın', 'en', 'uzun', 'günü', 'hangisi']"
10083,tr-TR,train,şener şenin boyu ne kadar,"['şener', 'şenin', 'boyu', 'ne', 'kadar']"
10084,tr-TR,train,migros için dünün ve bugünün hisse senedi fiyatları arasındaki fark nedir,"['migros', 'için', 'dünün', 've', 'bugünün', 'hisse', 'senedi', 'fiyatları', 'arasındaki', 'fark', 'nedir']"
10085,tr-TR,train,migros için hisse senetleri bugün yükseldi mi düştü mü,"['migros', 'için', 'hisse', 'senetleri', 'bugün', 'yükseldi', 'mi', 'düştü', 'mü']"
10086,tr-TR,train,mevsimlerin neden değiştiğini anlamama yardım et,"['mevsimlerin', 'neden', 'değiştiğini', 'anlamama', 'yardım', 'et']"
10087,tr-TR,train,bana ilişkilerin neden çok zor olduğunu söyle,"['bana', 'ilişkilerin', 'neden', 'çok', 'zor', 'olduğunu', 'söyle']"
10088,tr-TR,train,aydın ile bir gece nedir,"['aydın', 'ile', 'bir', 'gece', 'nedir']"
10089,tr-TR,train,zeki müren kaç tane şarkı besteledi,"['zeki', 'müren', 'kaç', 'tane', 'şarkı', 'besteledi']"
10090,tr-TR,train,aslı enver bekar mı,"['aslı', 'enver', 'bekar', 'mı']"
10091,tr-TR,train,olly dağınıklık ne anlama geliyor,"['olly', 'dağınıklık', 'ne', 'anlama', 'geliyor']"
10092,tr-TR,train,karışıklık kelimesinin tanımı nedir,"['karışıklık', 'kelimesinin', 'tanımı', 'nedir']"
10093,tr-TR,train,ak merkez in tanımını yap,"['ak', 'merkez', 'in', 'tanımını', 'yap']"
10094,tr-TR,train,roman kelimesini tanımla,"['roman', 'kelimesini', 'tanımla']"
10095,tr-TR,train,avrupada kaç nehir vardır,"['avrupada', 'kaç', 'nehir', 'vardır']"
10096,tr-TR,train,olly avrupada kaç nehir var,"['olly', 'avrupada', 'kaç', 'nehir', 'var']"
10097,tr-TR,train,toros dağları nerede başlar,"['toros', 'dağları', 'nerede', 'başlar']"
10098,tr-TR,train,cüneyt arkın kaç yaşında,"['cüneyt', 'arkın', 'kaç', 'yaşında']"
10099,tr-TR,train,olly mehmet ali alabora kaç yaşında,"['olly', 'mehmet', 'ali', 'alabora', 'kaç', 'yaşında']"
10100,tr-TR,train,mehmet günsür ne kadar uzun,"['mehmet', 'günsür', 'ne', 'kadar', 'uzun']"
10101,tr-TR,train,bir teknosa hissesi ne kadar eder,"['bir', 'teknosa', 'hissesi', 'ne', 'kadar', 'eder']"
10102,tr-TR,train,hey pasifin tanımı nedir,"['hey', 'pasifin', 'tanımı', 'nedir']"
10103,tr-TR,train,hey olly anketin tanımı nedir,"['hey', 'olly', 'anketin', 'tanımı', 'nedir']"
10104,tr-TR,train,hey tarifin tanımı nedir,"['hey', 'tarifin', 'tanımı', 'nedir']"
10105,tr-TR,train,hey olly yemek tarifinin tanımı nedir,"['hey', 'olly', 'yemek', 'tarifinin', 'tanımı', 'nedir']"
10106,tr-TR,train,romantik aşkı tanımla,"['romantik', 'aşkı', 'tanımla']"
10107,tr-TR,train,fil neye benzer,"['fil', 'neye', 'benzer']"
10108,tr-TR,train,ankara ile van arasındaki mesafe ne kadar,"['ankara', 'ile', 'van', 'arasındaki', 'mesafe', 'ne', 'kadar']"
10109,tr-TR,train,bana okun tanımını söyle,"['bana', 'okun', 'tanımını', 'söyle']"
10110,tr-TR,train,olly bana ok tanımını ver,"['olly', 'bana', 'ok', 'tanımını', 'ver']"
10111,tr-TR,train,okun tanımı lütfen,"['okun', 'tanımı', 'lütfen']"
10112,tr-TR,train,bana aslı enver hakkında bilgi ver,"['bana', 'aslı', 'enver', 'hakkında', 'bilgi', 'ver']"
10113,tr-TR,train,turkcell hissesi ne kadar pahalıdır,"['turkcell', 'hissesi', 'ne', 'kadar', 'pahalıdır']"
10114,tr-TR,train,şu anda bir dolara kaç peso alabilirim,"['şu', 'anda', 'bir', 'dolara', 'kaç', 'peso', 'alabilirim']"
10115,tr-TR,train,bu nesneyi tanımla,"['bu', 'nesneyi', 'tanımla']"
10116,tr-TR,train,erciyes dağı nerede bulunur,"['erciyes', 'dağı', 'nerede', 'bulunur']"
10117,tr-TR,train,bana cüneyt arkından bahset,"['bana', 'cüneyt', 'arkından', 'bahset']"
10118,tr-TR,train,murat boz ne zaman doğdu,"['murat', 'boz', 'ne', 'zaman', 'doğdu']"
10119,tr-TR,train,diyabete veya kilo alımına neden olmayan ancak kimyasal bir tat sağlamayan şeker oluşturmak için gerekli kimyasal bileşikleri tasarla,"['diyabete', 'veya', 'kilo', 'alımına', 'neden', 'olmayan', 'ancak', 'kimyasal', 'bir', 'tat', 'sağlamayan', 'şeker', 'oluşturmak', 'için', 'gerekli', 'kimyasal', 'bileşikleri', 'tasarla']"
10120,tr-TR,train,güneşi nasıl tarif edersin,"['güneşi', 'nasıl', 'tarif', 'edersin']"
10121,tr-TR,train,olly benim için iki bin on yedi toyota seksen altının özelliklerini tarif et,"['olly', 'benim', 'için', 'iki', 'bin', 'on', 'yedi', 'toyota', 'seksen', 'altının', 'özelliklerini', 'tarif', 'et']"
10122,tr-TR,train,netflix'te bana bir iron fist tanımı ver,"[""netflix'te"", 'bana', 'bir', 'iron', 'fist', 'tanımı', 'ver']"
10123,tr-TR,train,dünyanın en büyük yanardağı nerede,"['dünyanın', 'en', 'büyük', 'yanardağı', 'nerede']"
10124,tr-TR,train,ahmet ne kadar göğüs presi yapabilir,"['ahmet', 'ne', 'kadar', 'göğüs', 'presi', 'yapabilir']"
10125,tr-TR,train,olly chris helmsworth yatarak ne kadar halter kaldırabilir,"['olly', 'chris', 'helmsworth', 'yatarak', 'ne', 'kadar', 'halter', 'kaldırabilir']"
10126,tr-TR,train,bana home depotun beş yıllık ortalama hisse senedi fiyatını ver,"['bana', 'home', 'depotun', 'beş', 'yıllık', 'ortalama', 'hisse', 'senedi', 'fiyatını', 'ver']"
10127,tr-TR,train,olly aselsan ve sinpaş hisse fiyatlarını karşılaştır ve hangisinin daha iyi olduğunu söyle,"['olly', 'aselsan', 've', 'sinpaş', 'hisse', 'fiyatlarını', 'karşılaştır', 've', 'hangisinin', 'daha', 'iyi', 'olduğunu', 'söyle']"
10128,tr-TR,train,nintendo ve sony için hisse senedi fiyatlarını karşılaştırın ve hangisinin daha iyi olduğunu söyleyin,"['nintendo', 've', 'sony', 'için', 'hisse', 'senedi', 'fiyatlarını', 'karşılaştırın', 've', 'hangisinin', 'daha', 'iyi', 'olduğunu', 'söyleyin']"
10129,tr-TR,train,olly bana bir haftada six pack yapmak için yapmam gereken en iyi egzersizleri söyle,"['olly', 'bana', 'bir', 'haftada', 'six', 'pack', 'yapmak', 'için', 'yapmam', 'gereken', 'en', 'iyi', 'egzersizleri', 'söyle']"
10130,tr-TR,train,olly bana en mükemmel bir kız arkadaş bul,"['olly', 'bana', 'en', 'mükemmel', 'bir', 'kız', 'arkadaş', 'bul']"
10131,tr-TR,train,bana mükemmel kız arkadaşı bul,"['bana', 'mükemmel', 'kız', 'arkadaşı', 'bul']"
10132,tr-TR,train,bu kelime ne anlama geliyor,"['bu', 'kelime', 'ne', 'anlama', 'geliyor']"
10133,tr-TR,train,devasa kelimesinin tanımının ne olduğunu söyle,"['devasa', 'kelimesinin', 'tanımının', 'ne', 'olduğunu', 'söyle']"
10134,tr-TR,train,amerikan doları ve avro için döviz kuru nedir,"['amerikan', 'doları', 've', 'avro', 'için', 'döviz', 'kuru', 'nedir']"
10135,tr-TR,train,lütfen amerika ile meksika arasındaki döviz kurunu araştır,"['lütfen', 'amerika', 'ile', 'meksika', 'arasındaki', 'döviz', 'kurunu', 'araştır']"
10136,tr-TR,train,bir lambaya bak,"['bir', 'lambaya', 'bak']"
10137,tr-TR,train,bu parayı çevirebilir misin,"['bu', 'parayı', 'çevirebilir', 'misin']"
10138,tr-TR,train,bana şezlongun ne olduğunu söyler misin,"['bana', 'şezlongun', 'ne', 'olduğunu', 'söyler', 'misin']"
10139,tr-TR,train,bana tüpraş hissesinden bahset,"['bana', 'tüpraş', 'hissesinden', 'bahset']"
10140,tr-TR,train,sırada oynayacağım hangi oyun var,"['sırada', 'oynayacağım', 'hangi', 'oyun', 'var']"
10141,tr-TR,train,bu gece için film önerin ne,"['bu', 'gece', 'için', 'film', 'önerin', 'ne']"
10142,tr-TR,train,bugün paramın yüzde kaçını alışveriş merkezinde harcadım,"['bugün', 'paramın', 'yüzde', 'kaçını', 'alışveriş', 'merkezinde', 'harcadım']"
10143,tr-TR,train,döviz kurumu nasıl kontrol ederim,"['döviz', 'kurumu', 'nasıl', 'kontrol', 'ederim']"
10144,tr-TR,train,lütfen bunu tanımla,"['lütfen', 'bunu', 'tanımla']"
10145,tr-TR,train,benim için bu coğrafi bilgiyi kontrol et lütfen,"['benim', 'için', 'bu', 'coğrafi', 'bilgiyi', 'kontrol', 'et', 'lütfen']"
10146,tr-TR,train,bu dağ ne kadar yüksek,"['bu', 'dağ', 'ne', 'kadar', 'yüksek']"
10147,tr-TR,train,birisiyle ilgili bilgilere bak,"['birisiyle', 'ilgili', 'bilgilere', 'bak']"
10148,tr-TR,train,biriyle ilgili son haberlere bak,"['biriyle', 'ilgili', 'son', 'haberlere', 'bak']"
10149,tr-TR,train,birini arat,"['birini', 'arat']"
10150,tr-TR,train,hisse senetlerindeki son trendi kontrol et lütfen,"['hisse', 'senetlerindeki', 'son', 'trendi', 'kontrol', 'et', 'lütfen']"
10151,tr-TR,train,lütfen bu şirketlerin hisselerini kontrol et,"['lütfen', 'bu', 'şirketlerin', 'hisselerini', 'kontrol', 'et']"
10152,tr-TR,train,olly tüm doktor randevularımı planla,"['olly', 'tüm', 'doktor', 'randevularımı', 'planla']"
10153,tr-TR,train,lütfen tüm doktor randevularımı programla,"['lütfen', 'tüm', 'doktor', 'randevularımı', 'programla']"
10154,tr-TR,train,lütfen bana bu ayki yiyecekleri sipariş et,"['lütfen', 'bana', 'bu', 'ayki', 'yiyecekleri', 'sipariş', 'et']"
10155,tr-TR,train,bir dolar avro olarak ne eder,"['bir', 'dolar', 'avro', 'olarak', 'ne', 'eder']"
10156,tr-TR,train,hoparlör ne demek,"['hoparlör', 'ne', 'demek']"
10157,tr-TR,train,en yüksek dağ hangisidir,"['en', 'yüksek', 'dağ', 'hangisidir']"
10158,tr-TR,train,hangi çöl en sıcak,"['hangi', 'çöl', 'en', 'sıcak']"
10159,tr-TR,train,en uzun yol hangisi,"['en', 'uzun', 'yol', 'hangisi']"
10160,tr-TR,train,mehmet günsür ne yapıyor,"['mehmet', 'günsür', 'ne', 'yapıyor']"
10161,tr-TR,train,mehmet günsür hangi filmlerdeydi,"['mehmet', 'günsür', 'hangi', 'filmlerdeydi']"
10162,tr-TR,train,ibm bugün yükseldi mi,"['ibm', 'bugün', 'yükseldi', 'mi']"
10163,tr-TR,train,kadına dönüş,"['kadına', 'dönüş']"
10164,tr-TR,train,yeni beğenilerim var mı,"['yeni', 'beğenilerim', 'var', 'mı']"
10165,tr-TR,train,benim en sonki fotoğrafımı beğenen var mı,"['benim', 'en', 'sonki', 'fotoğrafımı', 'beğenen', 'var', 'mı']"
10166,tr-TR,train,bugün twitterımda ilginç şeyler oldu mu,"['bugün', 'twitterımda', 'ilginç', 'şeyler', 'oldu', 'mu']"
10167,tr-TR,train,sosyal medyaya git ve aşağıdaki durumu gönder,"['sosyal', 'medyaya', 'git', 've', 'aşağıdaki', 'durumu', 'gönder']"
10168,tr-TR,train,sosyal medyada durum değiştir,"['sosyal', 'medyada', 'durum', 'değiştir']"
10169,tr-TR,train,aşağıdaki gönderi için durum al,"['aşağıdaki', 'gönderi', 'için', 'durum', 'al']"
10170,tr-TR,train,facebookta en çok beğenilenler,"['facebookta', 'en', 'çok', 'beğenilenler']"
10171,tr-TR,train,kadıköyde mcdonalds a gideceğimi yaz,"['kadıköyde', 'mcdonalds', 'a', 'gideceğimi', 'yaz']"
10172,tr-TR,train,alışveriş için şoka gideceğimi yaz,"['alışveriş', 'için', 'şoka', 'gideceğimi', 'yaz']"
10173,tr-TR,train,kubilay kundura mağazasına gideceğimi paylaş,"['kubilay', 'kundura', 'mağazasına', 'gideceğimi', 'paylaş']"
10174,tr-TR,train,en son selfimi sosyal medyama yükler misin,"['en', 'son', 'selfimi', 'sosyal', 'medyama', 'yükler', 'misin']"
10175,tr-TR,train,en son selfimi instagramıma yükler misin,"['en', 'son', 'selfimi', 'instagramıma', 'yükler', 'misin']"
10176,tr-TR,train,kim yakın zamanda sosyal medyada paylaşım yaptı,"['kim', 'yakın', 'zamanda', 'sosyal', 'medyada', 'paylaşım', 'yaptı']"
10177,tr-TR,train,sosyal medyada nelerin trend olduğunu öğrenebilir miyim,"['sosyal', 'medyada', 'nelerin', 'trend', 'olduğunu', 'öğrenebilir', 'miyim']"
10178,tr-TR,train,facebookta neyin trend olduğunu öğrenebilir miyim,"['facebookta', 'neyin', 'trend', 'olduğunu', 'öğrenebilir', 'miyim']"
10179,tr-TR,train,twitter'daki trendleri öğrenebilir miyim,"[""twitter'daki"", 'trendleri', 'öğrenebilir', 'miyim']"
10180,tr-TR,train,bana şu anda neyin gündem olduğunu söyle,"['bana', 'şu', 'anda', 'neyin', 'gündem', 'olduğunu', 'söyle']"
10181,tr-TR,train,son yirmi dört saat içinde işime kim yanıt verdi,"['son', 'yirmi', 'dört', 'saat', 'içinde', 'işime', 'kim', 'yanıt', 'verdi']"
10182,tr-TR,train,bugün kaç tane beğeni aldım,"['bugün', 'kaç', 'tane', 'beğeni', 'aldım']"
10183,tr-TR,train,işimi facebookta paylaşabilir misin,"['işimi', 'facebookta', 'paylaşabilir', 'misin']"
10184,tr-TR,train,işimi tüm sosyal medya sitelerimde yayınla,"['işimi', 'tüm', 'sosyal', 'medya', 'sitelerimde', 'yayınla']"
10185,tr-TR,train,lütfen durumumu iyi akşamlar olarak facebook'ta güncelle,"['lütfen', 'durumumu', 'iyi', 'akşamlar', 'olarak', ""facebook'ta"", 'güncelle']"
10186,tr-TR,train,şu anki konumumu instagramda paylaş,"['şu', 'anki', 'konumumu', 'instagramda', 'paylaş']"
10187,tr-TR,train,snapchatte yeni bir şey var mı,"['snapchatte', 'yeni', 'bir', 'şey', 'var', 'mı']"
10188,tr-TR,train,realdonaldtrump twitterda yeni bir şey paylaştı mı,"['realdonaldtrump', 'twitterda', 'yeni', 'bir', 'şey', 'paylaştı', 'mı']"
10189,tr-TR,train,meryemin haftasonu boyunca facebookuna ne koyduğu hakkında beni bilgilendir,"['meryemin', 'haftasonu', 'boyunca', 'facebookuna', 'ne', 'koyduğu', 'hakkında', 'beni', 'bilgilendir']"
10190,tr-TR,train,leyla bugün facebook umda bir şey yayınlarsa bana haber ver,"['leyla', 'bugün', 'facebook', 'umda', 'bir', 'şey', 'yayınlarsa', 'bana', 'haber', 'ver']"
10191,tr-TR,train,bugün meral den bir facebook mesajı alıp almadığımı bildir,"['bugün', 'meral', 'den', 'bir', 'facebook', 'mesajı', 'alıp', 'almadığımı', 'bildir']"
10192,tr-TR,train,bu fotoğrafı twitter'a at,"['bu', 'fotoğrafı', ""twitter'a"", 'at']"
10193,tr-TR,train,new york times'tan en son tweet'ler neler,"['new', 'york', ""times'tan"", 'en', 'son', ""tweet'ler"", 'neler']"
10194,tr-TR,train,facebook messengerı aç,"['facebook', 'messengerı', 'aç']"
10195,tr-TR,train,dünkü durumum kaç beğeni aldı,"['dünkü', 'durumum', 'kaç', 'beğeni', 'aldı']"
10196,tr-TR,train,benim twitter hesabıma bak,"['benim', 'twitter', 'hesabıma', 'bak']"
10197,tr-TR,train,instagramdaki son gönderime bak,"['instagramdaki', 'son', 'gönderime', 'bak']"
10198,tr-TR,train,facebook bildirimimi kontrol et,"['facebook', 'bildirimimi', 'kontrol', 'et']"
10199,tr-TR,train,facebooktaki son gönderimi kontrol et,"['facebooktaki', 'son', 'gönderimi', 'kontrol', 'et']"
10200,tr-TR,train,twitter bildirimimi kontrol et,"['twitter', 'bildirimimi', 'kontrol', 'et']"
10201,tr-TR,train,arkadaşım cahit facebookta çevrimiçi mi,"['arkadaşım', 'cahit', 'facebookta', 'çevrimiçi', 'mi']"
