,locale,partition,utt,tokens
7182,is-IS,train,hentu hlut númer þrjú,"['hentu', 'hlut', 'númer', 'þrjú']"
7183,is-IS,train,bæta við hlut,"['bæta', 'við', 'hlut']"
7184,is-IS,train,bæta viðtali á listann,"['bæta', 'viðtali', 'á', 'listann']"
7185,is-IS,train,hreinsa þennan lista,"['hreinsa', 'þennan', 'lista']"
7186,is-IS,train,eyða þessum lista,"['eyða', 'þessum', 'lista']"
7187,is-IS,train,eyða,['eyða']
7188,is-IS,train,gerðu svo vel að gefa innihald listans,"['gerðu', 'svo', 'vel', 'að', 'gefa', 'innihald', 'listans']"
7189,is-IS,train,þessum hlut ætti að vera bætt á listann,"['þessum', 'hlut', 'ætti', 'að', 'vera', 'bætt', 'á', 'listann']"
7190,is-IS,train,þessir hlutir eiga að vera á listanum,"['þessir', 'hlutir', 'eiga', 'að', 'vera', 'á', 'listanum']"
7191,is-IS,train,stofna innkaupa lista fyrir elko,"['stofna', 'innkaupa', 'lista', 'fyrir', 'elko']"
7192,is-IS,train,búðu til nýjan lista yfir frábærar hugmyndir,"['búðu', 'til', 'nýjan', 'lista', 'yfir', 'frábærar', 'hugmyndir']"
7193,is-IS,train,athuga notes appið og gefa mér upplýsingar um alla listana,"['athuga', 'notes', 'appið', 'og', 'gefa', 'mér', 'upplýsingar', 'um', 'alla', 'listana']"
7194,is-IS,train,hvaða listar eru í notes forritinu,"['hvaða', 'listar', 'eru', 'í', 'notes', 'forritinu']"
7195,is-IS,train,losa mig við þetta af þessum lista,"['losa', 'mig', 'við', 'þetta', 'af', 'þessum', 'lista']"
7196,is-IS,train,bættu þessu á lista,"['bættu', 'þessu', 'á', 'lista']"
7197,is-IS,train,settu það á listann,"['settu', 'það', 'á', 'listann']"
7198,is-IS,train,alexa stofnaðu nýjan lista,"['alexa', 'stofnaðu', 'nýjan', 'lista']"
7199,is-IS,train,geturðu búið til nýjan lista fyrir mig,"['geturðu', 'búið', 'til', 'nýjan', 'lista', 'fyrir', 'mig']"
7200,is-IS,train,lestu upp listann minn,"['lestu', 'upp', 'listann', 'minn']"
7201,is-IS,train,sýna mér mína lista,"['sýna', 'mér', 'mína', 'lista']"
7202,is-IS,train,ok google geturðu fjarlægt þetta af listanum,"['ok', 'google', 'geturðu', 'fjarlægt', 'þetta', 'af', 'listanum']"
7203,is-IS,train,eyða hlut tvö frá listanum,"['eyða', 'hlut', 'tvö', 'frá', 'listanum']"
7204,is-IS,train,hvað er á innkaupa listanum mínum,"['hvað', 'er', 'á', 'innkaupa', 'listanum', 'mínum']"
7205,is-IS,train,hvaða hluti hef ég ákveðið að kaupa,"['hvaða', 'hluti', 'hef', 'ég', 'ákveðið', 'að', 'kaupa']"
7206,is-IS,train,hey olly ég þarf að fá þig til að gera lista yfir handboltaspilara í íslenskum liðum sem spiluðu með landsliðinu árið tvö þúsund og fjórtán,"['hey', 'olly', 'ég', 'þarf', 'að', 'fá', 'þig', 'til', 'að', 'gera', 'lista', 'yfir', 'handboltaspilara', 'í', 'íslenskum', 'liðum', 'sem', 'spiluðu', 'með', 'landsliðinu', 'árið', 'tvö', 'þúsund', 'og', 'fjórtán']"
7207,is-IS,train,hey olly gerðu lista yfir nöfn sem byrja og enda á sérhljóðum,"['hey', 'olly', 'gerðu', 'lista', 'yfir', 'nöfn', 'sem', 'byrja', 'og', 'enda', 'á', 'sérhljóðum']"
7208,is-IS,train,viltu eyða þessari skrá,"['viltu', 'eyða', 'þessari', 'skrá']"
7209,is-IS,train,taka jón af listanum,"['taka', 'jón', 'af', 'listanum']"
7210,is-IS,train,sýna mér mína lista,"['sýna', 'mér', 'mína', 'lista']"
7211,is-IS,train,hvaða lista hef ég,"['hvaða', 'lista', 'hef', 'ég']"
7212,is-IS,train,minntu mig á að fara út með ruslið,"['minntu', 'mig', 'á', 'að', 'fara', 'út', 'með', 'ruslið']"
7213,is-IS,train,fjarlægja húsverk af mínum verkefna lista,"['fjarlægja', 'húsverk', 'af', 'mínum', 'verkefna', 'lista']"
7214,is-IS,train,eyddu innkaupum af listanum mínum,"['eyddu', 'innkaupum', 'af', 'listanum', 'mínum']"
7215,is-IS,train,vinsamlegast eyddu mínum matvörulista í heild sinni,"['vinsamlegast', 'eyddu', 'mínum', 'matvörulista', 'í', 'heild', 'sinni']"
7216,is-IS,train,eyða matvöru lista,"['eyða', 'matvöru', 'lista']"
7217,is-IS,train,hvað er á dagatalinu mínu í dag,"['hvað', 'er', 'á', 'dagatalinu', 'mínu', 'í', 'dag']"
7218,is-IS,train,ég vill vita hvort það sé hægt að bæta exta hlut á matvöru listann minn,"['ég', 'vill', 'vita', 'hvort', 'það', 'sé', 'hægt', 'að', 'bæta', 'exta', 'hlut', 'á', 'matvöru', 'listann', 'minn']"
7219,is-IS,train,er pláss á mínum matvöru lista fyrir auka hlut,"['er', 'pláss', 'á', 'mínum', 'matvöru', 'lista', 'fyrir', 'auka', 'hlut']"
7220,is-IS,train,stofna hlut til að bæta á listann minn,"['stofna', 'hlut', 'til', 'að', 'bæta', 'á', 'listann', 'minn']"
7221,is-IS,train,losa mig við þennan hlut,"['losa', 'mig', 'við', 'þennan', 'hlut']"
7222,is-IS,train,eyða þessum hlut,"['eyða', 'þessum', 'hlut']"
7223,is-IS,train,eyða þessu frá mínum lista,"['eyða', 'þessu', 'frá', 'mínum', 'lista']"
7224,is-IS,train,eyða þessu af mínum lista,"['eyða', 'þessu', 'af', 'mínum', 'lista']"
7225,is-IS,train,kaupa föt,"['kaupa', 'föt']"
7226,is-IS,train,hvað er á innkaupa listanum mínum,"['hvað', 'er', 'á', 'innkaupa', 'listanum', 'mínum']"
7227,is-IS,train,viltu gefa mér nöfnin á öllum mínum listum,"['viltu', 'gefa', 'mér', 'nöfnin', 'á', 'öllum', 'mínum', 'listum']"
7228,is-IS,train,segðu mér nöfnin á listnunum mínun,"['segðu', 'mér', 'nöfnin', 'á', 'listnunum', 'mínun']"
7229,is-IS,train,bættu aðalheiði við brúðkaupsboðs listann,"['bættu', 'aðalheiði', 'við', 'brúðkaupsboðs', 'listann']"
7230,is-IS,train,sæktu innkaupalistann,"['sæktu', 'innkaupalistann']"
7231,is-IS,train,bæta matvæla innkaupum verkefna lista dagsins,"['bæta', 'matvæla', 'innkaupum', 'verkefna', 'lista', 'dagsins']"
7232,is-IS,train,er nýja stephen king bókin á listanum mínum,"['er', 'nýja', 'stephen', 'king', 'bókin', 'á', 'listanum', 'mínum']"
7233,is-IS,train,bætti ég mjólk á innkaupa listann,"['bætti', 'ég', 'mjólk', 'á', 'innkaupa', 'listann']"
7234,is-IS,train,fjarlægja ashley af brúðkaups boðs listanum,"['fjarlægja', 'ashley', 'af', 'brúðkaups', 'boðs', 'listanum']"
7235,is-IS,train,opnaðu nóturnar mínar,"['opnaðu', 'nóturnar', 'mínar']"
7236,is-IS,train,gætirðu opnað lista appið mitt og leitað eftir matvörum takk,"['gætirðu', 'opnað', 'lista', 'appið', 'mitt', 'og', 'leitað', 'eftir', 'matvörum', 'takk']"
7237,is-IS,train,hef ég amazon lista vistaðan,"['hef', 'ég', 'amazon', 'lista', 'vistaðan']"
7238,is-IS,train,hef ég einhver verkefna lista í dag,"['hef', 'ég', 'einhver', 'verkefna', 'lista', 'í', 'dag']"
7239,is-IS,train,vilta eyða þessum lista fyrir mig,"['vilta', 'eyða', 'þessum', 'lista', 'fyrir', 'mig']"
7240,is-IS,train,ég þarf þetta ekki lengur,"['ég', 'þarf', 'þetta', 'ekki', 'lengur']"
7241,is-IS,train,gleyma þessum lista,"['gleyma', 'þessum', 'lista']"
7242,is-IS,train,hver eru verkefnin mín,"['hver', 'eru', 'verkefnin', 'mín']"
7243,is-IS,train,lesa verkefna listann minn,"['lesa', 'verkefna', 'listann', 'minn']"
7244,is-IS,train,eyða mínum matvæla lista,"['eyða', 'mínum', 'matvæla', 'lista']"
7245,is-IS,train,hvað er á dagskrá í dag,"['hvað', 'er', 'á', 'dagskrá', 'í', 'dag']"
7246,is-IS,train,minnstu á listann,"['minnstu', 'á', 'listann']"
7247,is-IS,train,eyða hlut frá lista,"['eyða', 'hlut', 'frá', 'lista']"
7248,is-IS,train,opna nýjan lista,"['opna', 'nýjan', 'lista']"
7249,is-IS,train,hvað eru allir mínir listar,"['hvað', 'eru', 'allir', 'mínir', 'listar']"
7250,is-IS,train,bæta smjöri á listann,"['bæta', 'smjöri', 'á', 'listann']"
7251,is-IS,train,bæta eggjum á listann minn,"['bæta', 'eggjum', 'á', 'listann', 'minn']"
7252,is-IS,train,eyða nýlegum lista núna,"['eyða', 'nýlegum', 'lista', 'núna']"
7253,is-IS,train,eyddu seinasta hlut af listanum,"['eyddu', 'seinasta', 'hlut', 'af', 'listanum']"
7254,is-IS,train,losa mig við síðasta listann,"['losa', 'mig', 'við', 'síðasta', 'listann']"
7255,is-IS,train,hef ég kaffi á matvæla listanum,"['hef', 'ég', 'kaffi', 'á', 'matvæla', 'listanum']"
7256,is-IS,train,olly eyða síðasta hlut,"['olly', 'eyða', 'síðasta', 'hlut']"
7257,is-IS,train,eyða síðustu innskráningu,"['eyða', 'síðustu', 'innskráningu']"
7258,is-IS,train,eyða eplum frá mínum matvöru lista,"['eyða', 'eplum', 'frá', 'mínum', 'matvöru', 'lista']"
7259,is-IS,train,alexa bættu bönunum á innkaupa listann minn,"['alexa', 'bættu', 'bönunum', 'á', 'innkaupa', 'listann', 'minn']"
7260,is-IS,train,alexa bæta matvæla innkaup á verkefna lista,"['alexa', 'bæta', 'matvæla', 'innkaup', 'á', 'verkefna', 'lista']"
7261,is-IS,train,bæta matvælainnkaup á verkefna listann minn,"['bæta', 'matvælainnkaup', 'á', 'verkefna', 'listann', 'minn']"
7262,is-IS,train,hef ég einhverja lista,"['hef', 'ég', 'einhverja', 'lista']"
7263,is-IS,train,teldu upp listana mína,"['teldu', 'upp', 'listana', 'mína']"
7264,is-IS,train,hvað er á listanum mínum í dag,"['hvað', 'er', 'á', 'listanum', 'mínum', 'í', 'dag']"
7265,is-IS,train,er eitthvað á listanum mínum í dag,"['er', 'eitthvað', 'á', 'listanum', 'mínum', 'í', 'dag']"
7266,is-IS,train,nefndu alla lista,"['nefndu', 'alla', 'lista']"
7267,is-IS,train,sýna lista,"['sýna', 'lista']"
7268,is-IS,train,olly eyða lista yfir matvörur,"['olly', 'eyða', 'lista', 'yfir', 'matvörur']"
7269,is-IS,train,hvað er næst á mínum lista,"['hvað', 'er', 'næst', 'á', 'mínum', 'lista']"
7270,is-IS,train,hvað er á mínum verkefna lista,"['hvað', 'er', 'á', 'mínum', 'verkefna', 'lista']"
7271,is-IS,train,hvað er á innkaupa listanum mínum,"['hvað', 'er', 'á', 'innkaupa', 'listanum', 'mínum']"
7272,is-IS,train,segðu mér hvað er á innkaupa listanum mínum,"['segðu', 'mér', 'hvað', 'er', 'á', 'innkaupa', 'listanum', 'mínum']"
7273,is-IS,train,hvað er næst,"['hvað', 'er', 'næst']"
7274,is-IS,train,olly hvað er næst,"['olly', 'hvað', 'er', 'næst']"
7275,is-IS,train,ok hvað er næst,"['ok', 'hvað', 'er', 'næst']"
7276,is-IS,train,hvað níu,"['hvað', 'níu']"
7277,is-IS,train,hvað eru núverandi listar sem ég hef,"['hvað', 'eru', 'núverandi', 'listar', 'sem', 'ég', 'hef']"
7278,is-IS,train,geturðu vinsamlegast uppfært mína lista,"['geturðu', 'vinsamlegast', 'uppfært', 'mína', 'lista']"
7279,is-IS,train,ég er með listana mína rétta hvað eru þeir,"['ég', 'er', 'með', 'listana', 'mína', 'rétta', 'hvað', 'eru', 'þeir']"
7280,is-IS,train,ég er núþegar búinn að gefa stefáni gjöfina hans viltu eyða honum af jólagjafalistanum mínum,"['ég', 'er', 'núþegar', 'búinn', 'að', 'gefa', 'stefáni', 'gjöfina', 'hans', 'viltu', 'eyða', 'honum', 'af', 'jólagjafalistanum', 'mínum']"
7281,is-IS,train,fjarlægja lista takk,"['fjarlægja', 'lista', 'takk']"
7282,is-IS,train,taktu af þessum lista,"['taktu', 'af', 'þessum', 'lista']"
7283,is-IS,train,hvaða nöfn eru á listunum sem ég hef búið til,"['hvaða', 'nöfn', 'eru', 'á', 'listunum', 'sem', 'ég', 'hef', 'búið', 'til']"
7284,is-IS,train,ég þarf að sjá listana mína,"['ég', 'þarf', 'að', 'sjá', 'listana', 'mína']"
7285,is-IS,train,byrja nýjan lista,"['byrja', 'nýjan', 'lista']"
7286,is-IS,train,fjarlægðu viðburðinn af listanum,"['fjarlægðu', 'viðburðinn', 'af', 'listanum']"
7287,is-IS,train,viltu fjarlægja hlut af mínum lista,"['viltu', 'fjarlægja', 'hlut', 'af', 'mínum', 'lista']"
7288,is-IS,train,ég vill að þú fjarlægir hlut suður af mínum lista,"['ég', 'vill', 'að', 'þú', 'fjarlægir', 'hlut', 'suður', 'af', 'mínum', 'lista']"
7289,is-IS,train,eyða hlut af listanum mínum takk,"['eyða', 'hlut', 'af', 'listanum', 'mínum', 'takk']"
7290,is-IS,train,hvað annað hef ég á listanum,"['hvað', 'annað', 'hef', 'ég', 'á', 'listanum']"
7291,is-IS,train,listaðu fyrir mig það sem eftir er af hlutum á lista,"['listaðu', 'fyrir', 'mig', 'það', 'sem', 'eftir', 'er', 'af', 'hlutum', 'á', 'lista']"
7292,is-IS,train,olly sýndu mér það sem stendur eftir á listanum,"['olly', 'sýndu', 'mér', 'það', 'sem', 'stendur', 'eftir', 'á', 'listanum']"
7293,is-IS,train,allt annað eftir á listanum,"['allt', 'annað', 'eftir', 'á', 'listanum']"
7294,is-IS,train,bættu sækja krakkana úr skólanum á að gera listann minn í dag,"['bættu', 'sækja', 'krakkana', 'úr', 'skólanum', 'á', 'að', 'gera', 'listann', 'minn', 'í', 'dag']"
7295,is-IS,train,bæta tómatsósu á listann,"['bæta', 'tómatsósu', 'á', 'listann']"
7296,is-IS,train,eyddu innkaupalista,"['eyddu', 'innkaupalista']"
7297,is-IS,train,geturðu fjarlægt verkefna listann minn,"['geturðu', 'fjarlægt', 'verkefna', 'listann', 'minn']"
7298,is-IS,train,viltu eyða þessum lista,"['viltu', 'eyða', 'þessum', 'lista']"
7299,is-IS,train,byrja á nýjum innkaupa lista,"['byrja', 'á', 'nýjum', 'innkaupa', 'lista']"
7300,is-IS,train,byrja lista,"['byrja', 'lista']"
7301,is-IS,train,ég vill gera lista og þetta á að vera sjálfkrafa vista sem texta skrá með nafnið listi,"['ég', 'vill', 'gera', 'lista', 'og', 'þetta', 'á', 'að', 'vera', 'sjálfkrafa', 'vista', 'sem', 'texta', 'skrá', 'með', 'nafnið', 'listi']"
7302,is-IS,train,hvaða lista gerði ég í dag,"['hvaða', 'lista', 'gerði', 'ég', 'í', 'dag']"
7303,is-IS,train,sýna matvöru lista,"['sýna', 'matvöru', 'lista']"
7304,is-IS,train,finndu inn innkaupa listann minn og eyddu honum,"['finndu', 'inn', 'innkaupa', 'listann', 'minn', 'og', 'eyddu', 'honum']"
7305,is-IS,train,eyða listanum mínum af viðtölum fyrir morgundaginn,"['eyða', 'listanum', 'mínum', 'af', 'viðtölum', 'fyrir', 'morgundaginn']"
7306,is-IS,train,hvernig get ég eytt hlut,"['hvernig', 'get', 'ég', 'eytt', 'hlut']"
7307,is-IS,train,eyddu þessum hlut,"['eyddu', 'þessum', 'hlut']"
7308,is-IS,train,hætta við lista,"['hætta', 'við', 'lista']"
7309,is-IS,train,gefa mér innkaupa lista,"['gefa', 'mér', 'innkaupa', 'lista']"
7310,is-IS,train,stofna nýjan lista sem heitir matvörubúð takk,"['stofna', 'nýjan', 'lista', 'sem', 'heitir', 'matvörubúð', 'takk']"
7311,is-IS,train,ég þarf að gera matvöru lista,"['ég', 'þarf', 'að', 'gera', 'matvöru', 'lista']"
7312,is-IS,train,olly fjarlægja hlut af listanum mínum,"['olly', 'fjarlægja', 'hlut', 'af', 'listanum', 'mínum']"
7313,is-IS,train,viltu bæta lista af vinum til að bjóða í gleðskapinn,"['viltu', 'bæta', 'lista', 'af', 'vinum', 'til', 'að', 'bjóða', 'í', 'gleðskapinn']"
7314,is-IS,train,hjálpaðu mér að gera lista yfir,"['hjálpaðu', 'mér', 'að', 'gera', 'lista', 'yfir']"
7315,is-IS,train,settu pítsu á listann,"['settu', 'pítsu', 'á', 'listann']"
7316,is-IS,train,setja egg á listann,"['setja', 'egg', 'á', 'listann']"
7317,is-IS,train,gerðu nýjan lista fyrir mig,"['gerðu', 'nýjan', 'lista', 'fyrir', 'mig']"
7318,is-IS,train,gætirðu stofnað nýjan lista fyrir mig,"['gætirðu', 'stofnað', 'nýjan', 'lista', 'fyrir', 'mig']"
7319,is-IS,train,olly hvað er á mínum lista,"['olly', 'hvað', 'er', 'á', 'mínum', 'lista']"
7320,is-IS,train,lestu listann minn upp fyrir mig,"['lestu', 'listann', 'minn', 'upp', 'fyrir', 'mig']"
7321,is-IS,train,segðu mér hvaða lista ég er með núna,"['segðu', 'mér', 'hvaða', 'lista', 'ég', 'er', 'með', 'núna']"
7322,is-IS,train,olly segðu mér hvaða lista ég er með núna,"['olly', 'segðu', 'mér', 'hvaða', 'lista', 'ég', 'er', 'með', 'núna']"
7323,is-IS,train,nefna alla listana sem ég á,"['nefna', 'alla', 'listana', 'sem', 'ég', 'á']"
7324,is-IS,train,segðu mér hvaða lista ég er með takk,"['segðu', 'mér', 'hvaða', 'lista', 'ég', 'er', 'með', 'takk']"
7325,is-IS,train,geturðu fjarlægt síðasta lista fyrir mig,"['geturðu', 'fjarlægt', 'síðasta', 'lista', 'fyrir', 'mig']"
7326,is-IS,train,ég vill eyða miðju listanum,"['ég', 'vill', 'eyða', 'miðju', 'listanum']"
7327,is-IS,train,bættu við nýju atriði,"['bættu', 'við', 'nýju', 'atriði']"
7328,is-IS,train,hversu margir hlutir eru á mínum lista,"['hversu', 'margir', 'hlutir', 'eru', 'á', 'mínum', 'lista']"
7329,is-IS,train,hvað þarf ég að klára fyrst af listanum,"['hvað', 'þarf', 'ég', 'að', 'klára', 'fyrst', 'af', 'listanum']"
7330,is-IS,train,gera lista,"['gera', 'lista']"
7331,is-IS,train,fjarlægja hádegismat með samstarfsfólki á fimmtudag,"['fjarlægja', 'hádegismat', 'með', 'samstarfsfólki', 'á', 'fimmtudag']"
7332,is-IS,train,hvað er á sjónvarps listanum mínum,"['hvað', 'er', 'á', 'sjónvarps', 'listanum', 'mínum']"
7333,is-IS,train,hvaða lög er á mínum uppáhalds lista,"['hvaða', 'lög', 'er', 'á', 'mínum', 'uppáhalds', 'lista']"
7334,is-IS,train,settu þvo bílinn á verkefna listann,"['settu', 'þvo', 'bílinn', 'á', 'verkefna', 'listann']"
7335,is-IS,train,þú þarft að setja ganga með hundinn á lista yfir verkefni,"['þú', 'þarft', 'að', 'setja', 'ganga', 'með', 'hundinn', 'á', 'lista', 'yfir', 'verkefni']"
7336,is-IS,train,fjarlægja matvæla lista takk,"['fjarlægja', 'matvæla', 'lista', 'takk']"
7337,is-IS,train,hreinsa lista verkefnalisti þessa helgina,"['hreinsa', 'lista', 'verkefnalisti', 'þessa', 'helgina']"
7338,is-IS,train,ég þarf að bæta vatni við kroger listann minn,"['ég', 'þarf', 'að', 'bæta', 'vatni', 'við', 'kroger', 'listann', 'minn']"
7339,is-IS,train,hvað er á mínum rapp lagalista,"['hvað', 'er', 'á', 'mínum', 'rapp', 'lagalista']"
7340,is-IS,train,geturðu sagt mér hvað er á mínum innkaupa lista,"['geturðu', 'sagt', 'mér', 'hvað', 'er', 'á', 'mínum', 'innkaupa', 'lista']"
7341,is-IS,train,lestu fyrir mig hvað er á innkaupa listanum,"['lestu', 'fyrir', 'mig', 'hvað', 'er', 'á', 'innkaupa', 'listanum']"
7342,is-IS,train,ég vill hætta við upptökuna sem ég hef á upptökutækinu frá í morgun,"['ég', 'vill', 'hætta', 'við', 'upptökuna', 'sem', 'ég', 'hef', 'á', 'upptökutækinu', 'frá', 'í', 'morgun']"
7343,is-IS,train,hvaða opna lista er ég með,"['hvaða', 'opna', 'lista', 'er', 'ég', 'með']"
7344,is-IS,train,geturðu sagt mér hvaða lista ég er með,"['geturðu', 'sagt', 'mér', 'hvaða', 'lista', 'ég', 'er', 'með']"
7345,is-IS,train,hvaða tegund af listum hef ég vistað,"['hvaða', 'tegund', 'af', 'listum', 'hef', 'ég', 'vistað']"
7346,is-IS,train,opna matvöru lista og bæta við mjólk,"['opna', 'matvöru', 'lista', 'og', 'bæta', 'við', 'mjólk']"
7347,is-IS,train,bættu mjólk við matvæla listann,"['bættu', 'mjólk', 'við', 'matvæla', 'listann']"
7348,is-IS,train,enduropnaðu matvörur og bættu við mjólk,"['enduropnaðu', 'matvörur', 'og', 'bættu', 'við', 'mjólk']"
7349,is-IS,train,fjarlægðu listann kickball en passaðu að tengiliðir úr verði eftir,"['fjarlægðu', 'listann', 'kickball', 'en', 'passaðu', 'að', 'tengiliðir', 'úr', 'verði', 'eftir']"
7350,is-IS,train,hvað eru titlar á listunum í tengiliðum,"['hvað', 'eru', 'titlar', 'á', 'listunum', 'í', 'tengiliðum']"
7351,is-IS,train,hver eru nöfnin á öllum mínum vistuðu listum,"['hver', 'eru', 'nöfnin', 'á', 'öllum', 'mínum', 'vistuðu', 'listum']"
7352,is-IS,train,bættu við á mínar matvörur,"['bættu', 'við', 'á', 'mínar', 'matvörur']"
7353,is-IS,train,fjarlægja síðasta hlut,"['fjarlægja', 'síðasta', 'hlut']"
7354,is-IS,train,eyða þessum lista,"['eyða', 'þessum', 'lista']"
7355,is-IS,train,hvaða verkefnalista hef ég,"['hvaða', 'verkefnalista', 'hef', 'ég']"
7356,is-IS,train,hvaða lista ertu með núna,"['hvaða', 'lista', 'ertu', 'með', 'núna']"
7357,is-IS,train,hvað er á lausu á lagernum þínum af listum,"['hvað', 'er', 'á', 'lausu', 'á', 'lagernum', 'þínum', 'af', 'listum']"
7358,is-IS,train,bæta blýant á skólavörur lista,"['bæta', 'blýant', 'á', 'skólavörur', 'lista']"
7359,is-IS,train,gera nýjan lista fyrir skólavörur,"['gera', 'nýjan', 'lista', 'fyrir', 'skólavörur']"
7360,is-IS,train,settu á skjáinn listana se ég hef,"['settu', 'á', 'skjáinn', 'listana', 'se', 'ég', 'hef']"
7361,is-IS,train,segðu mér nöfnin á listanum,"['segðu', 'mér', 'nöfnin', 'á', 'listanum']"
7362,is-IS,train,á listanum segðu mér nöfnin,"['á', 'listanum', 'segðu', 'mér', 'nöfnin']"
7363,is-IS,train,hey geturðu eytt listanum yfir hluti sem ég þarf að kaupa í búðinni,"['hey', 'geturðu', 'eytt', 'listanum', 'yfir', 'hluti', 'sem', 'ég', 'þarf', 'að', 'kaupa', 'í', 'búðinni']"
7364,is-IS,train,ég vill að þú eyðir innkaupa listanum mínum frá síðasta mánuði,"['ég', 'vill', 'að', 'þú', 'eyðir', 'innkaupa', 'listanum', 'mínum', 'frá', 'síðasta', 'mánuði']"
7365,is-IS,train,segðu mér hvað er á listanum þínum,"['segðu', 'mér', 'hvað', 'er', 'á', 'listanum', 'þínum']"
7366,is-IS,train,settu minnismiða á verkefna listann minn að hringja í fasteignasalann,"['settu', 'minnismiða', 'á', 'verkefna', 'listann', 'minn', 'að', 'hringja', 'í', 'fasteignasalann']"
7367,is-IS,train,lestu listana sem eru í boði,"['lestu', 'listana', 'sem', 'eru', 'í', 'boði']"
7368,is-IS,train,fjarlægðu innkaupa listann minn,"['fjarlægðu', 'innkaupa', 'listann', 'minn']"
7369,is-IS,train,eyða hlutir til að gera í fríinu lista,"['eyða', 'hlutir', 'til', 'að', 'gera', 'í', 'fríinu', 'lista']"
7370,is-IS,train,taka burt rauða papriku frá matvörum,"['taka', 'burt', 'rauða', 'papriku', 'frá', 'matvörum']"
7371,is-IS,train,hvaða lista hef ég sem ég hef ekki uppfært neitt í síðustu viku,"['hvaða', 'lista', 'hef', 'ég', 'sem', 'ég', 'hef', 'ekki', 'uppfært', 'neitt', 'í', 'síðustu', 'viku']"
7372,is-IS,train,hef ég eitthvað útistandandi á einhverjum listum,"['hef', 'ég', 'eitthvað', 'útistandandi', 'á', 'einhverjum', 'listum']"
7373,is-IS,train,olly er ég með eitthvað útistandandi á einhverjum lista,"['olly', 'er', 'ég', 'með', 'eitthvað', 'útistandandi', 'á', 'einhverjum', 'lista']"
7374,is-IS,train,byrjaðu á búa til nýjan lista,"['byrjaðu', 'á', 'búa', 'til', 'nýjan', 'lista']"
7375,is-IS,train,bættu súpu við innkaupalistann minn,"['bættu', 'súpu', 'við', 'innkaupalistann', 'minn']"
7376,is-IS,train,viltu bæta guðrúnu á listann minn yfir viðskiptavini,"['viltu', 'bæta', 'guðrúnu', 'á', 'listann', 'minn', 'yfir', 'viðskiptavini']"
7377,is-IS,train,hvað er á listanum,"['hvað', 'er', 'á', 'listanum']"
7378,is-IS,train,stofna nýjan lista takk,"['stofna', 'nýjan', 'lista', 'takk']"
7379,is-IS,train,búðu til nýjan lista fyrir mig,"['búðu', 'til', 'nýjan', 'lista', 'fyrir', 'mig']"
7380,is-IS,train,athuga minn verkefna lista,"['athuga', 'minn', 'verkefna', 'lista']"
7381,is-IS,train,lestu upp verkefna listann,"['lestu', 'upp', 'verkefna', 'listann']"
7382,is-IS,train,stofna tóman lista,"['stofna', 'tóman', 'lista']"
7383,is-IS,train,gera nýjan lista fyrir mig takk,"['gera', 'nýjan', 'lista', 'fyrir', 'mig', 'takk']"
7384,is-IS,train,hvað eru störfin sem þarf að klára í dag,"['hvað', 'eru', 'störfin', 'sem', 'þarf', 'að', 'klára', 'í', 'dag']"
7385,is-IS,train,lestu upp verkefni á listanum í dag,"['lestu', 'upp', 'verkefni', 'á', 'listanum', 'í', 'dag']"
7386,is-IS,train,taktu upp nýjan innkaupalista,"['taktu', 'upp', 'nýjan', 'innkaupalista']"
7387,is-IS,train,opna minnisatriði,"['opna', 'minnisatriði']"
7388,is-IS,train,hva er næst á listanum mínum yfir stefnumót,"['hva', 'er', 'næst', 'á', 'listanum', 'mínum', 'yfir', 'stefnumót']"
7389,is-IS,train,lesa þennan lista aftur fyrir mig takk,"['lesa', 'þennan', 'lista', 'aftur', 'fyrir', 'mig', 'takk']"
7390,is-IS,train,bættu atriðinu við listann,"['bættu', 'atriðinu', 'við', 'listann']"
7391,is-IS,train,hvað er á verkefna listanum í dag,"['hvað', 'er', 'á', 'verkefna', 'listanum', 'í', 'dag']"
7392,is-IS,train,hvað skildi eiginkona mín eftir til að gera,"['hvað', 'skildi', 'eiginkona', 'mín', 'eftir', 'til', 'að', 'gera']"
7393,is-IS,train,hef ég einhver viðgerðarverk í dag,"['hef', 'ég', 'einhver', 'viðgerðarverk', 'í', 'dag']"
7394,is-IS,train,bæta slá garðinn á listann hluti sem þarf að gera,"['bæta', 'slá', 'garðinn', 'á', 'listann', 'hluti', 'sem', 'þarf', 'að', 'gera']"
7395,is-IS,train,ég fer ekki til þess að fá olíuskipti fyrir bílinn minn í dag,"['ég', 'fer', 'ekki', 'til', 'þess', 'að', 'fá', 'olíuskipti', 'fyrir', 'bílinn', 'minn', 'í', 'dag']"
7396,is-IS,train,eyða innkaupa lista,"['eyða', 'innkaupa', 'lista']"
7397,is-IS,train,olly lagaðu listann,"['olly', 'lagaðu', 'listann']"
7398,is-IS,train,breyttu lista,"['breyttu', 'lista']"
7399,is-IS,train,atriði á lista,"['atriði', 'á', 'lista']"
7400,is-IS,train,hef ég eitthvað á hunang gera listanum,"['hef', 'ég', 'eitthvað', 'á', 'hunang', 'gera', 'listanum']"
7401,is-IS,train,byrja matvæla lista,"['byrja', 'matvæla', 'lista']"
7402,is-IS,train,stofna hlutir til að gera lista,"['stofna', 'hlutir', 'til', 'að', 'gera', 'lista']"
