,locale,partition,utt,tokens
10215,sl-SL,train,objavi članek na pinterestu,"['objavi', 'članek', 'na', 'pinterestu']"
10216,sl-SL,train,objavi komentar v facebooku,"['objavi', 'komentar', 'v', 'facebooku']"
10217,sl-SL,train,kaj so današnji vrhunci facebooka,"['kaj', 'so', 'današnji', 'vrhunci', 'facebooka']"
10218,sl-SL,train,kaj se je danes zgodilo,"['kaj', 'se', 'je', 'danes', 'zgodilo']"
10219,sl-SL,train,kaj je novega na facebooku,"['kaj', 'je', 'novega', 'na', 'facebooku']"
10220,sl-SL,train,kaj je v aktualno na twitterju,"['kaj', 'je', 'v', 'aktualno', 'na', 'twitterju']"
10221,sl-SL,train,koliko všečkov sem dobil za mojo youtube objavo o torti brez jajc,"['koliko', 'všečkov', 'sem', 'dobil', 'za', 'mojo', 'youtube', 'objavo', 'o', 'torti', 'brez', 'jajc']"
10222,sl-SL,train,na moj facebook računu objavi mojo zaroko,"['na', 'moj', 'facebook', 'računu', 'objavi', 'mojo', 'zaroko']"
10223,sl-SL,train,poslušam pesem vlada kreslina objavi jo na mojem facebook računu,"['poslušam', 'pesem', 'vlada', 'kreslina', 'objavi', 'jo', 'na', 'mojem', 'facebook', 'računu']"
10224,sl-SL,train,zdravo siri objavi na facebooku mojo zadnjo kliknjeno fotografijo z naslovom vesel božič,"['zdravo', 'siri', 'objavi', 'na', 'facebooku', 'mojo', 'zadnjo', 'kliknjeno', 'fotografijo', 'z', 'naslovom', 'vesel', 'božič']"
10225,sl-SL,train,zdravo google objavi moje trenutno stanje na twitterju in omeni odlično potovanje v novo mesto s prijatelji in družino,"['zdravo', 'google', 'objavi', 'moje', 'trenutno', 'stanje', 'na', 'twitterju', 'in', 'omeni', 'odlično', 'potovanje', 'v', 'novo', 'mesto', 's', 'prijatelji', 'in', 'družino']"
10226,sl-SL,train,obvesti me o najnovejših popularnih novicah tega tedna,"['obvesti', 'me', 'o', 'najnovejših', 'popularnih', 'novicah', 'tega', 'tedna']"
10227,sl-SL,train,povej mi najboljšega košarkarja tega tedna,"['povej', 'mi', 'najboljšega', 'košarkarja', 'tega', 'tedna']"
10228,sl-SL,train,zdravo povej mi najnovejše na facebook strani časopisa delo,"['zdravo', 'povej', 'mi', 'najnovejše', 'na', 'facebook', 'strani', 'časopisa', 'delo']"
10229,sl-SL,train,olly prosim povej mi najnovejši viralni video na twitterju na temo nerendra modija,"['olly', 'prosim', 'povej', 'mi', 'najnovejši', 'viralni', 'video', 'na', 'twitterju', 'na', 'temo', 'nerendra', 'modija']"
10230,sl-SL,train,prosim aleksa povej mi najnovejši videoposnetek ki bo postal viralen na twitterju na temo narendra modi,"['prosim', 'aleksa', 'povej', 'mi', 'najnovejši', 'videoposnetek', 'ki', 'bo', 'postal', 'viralen', 'na', 'twitterju', 'na', 'temo', 'narendra', 'modi']"
10231,sl-SL,train,hej oli povej mi kaj o najnovejši fotografiji janeza janše objavljeni na družbenem omrežju instagram,"['hej', 'oli', 'povej', 'mi', 'kaj', 'o', 'najnovejši', 'fotografiji', 'janeza', 'janše', 'objavljeni', 'na', 'družbenem', 'omrežju', 'instagram']"
10232,sl-SL,train,objavi na facebook,"['objavi', 'na', 'facebook']"
10233,sl-SL,train,deli s twitterjem,"['deli', 's', 'twitterjem']"
10234,sl-SL,train,prosim objavi dolgočasim se na facebook,"['prosim', 'objavi', 'dolgočasim', 'se', 'na', 'facebook']"
10235,sl-SL,train,dolgčas mi je,"['dolgčas', 'mi', 'je']"
10236,sl-SL,train,je vesna danes kaj objavila,"['je', 'vesna', 'danes', 'kaj', 'objavila']"
10237,sl-SL,train,prikaži mi objave mojih prijateljev iz zadnje ure,"['prikaži', 'mi', 'objave', 'mojih', 'prijateljev', 'iz', 'zadnje', 'ure']"
10238,sl-SL,train,kakšni prijatelji so bili zadnji dan na priljubljenih mestih,"['kakšni', 'prijatelji', 'so', 'bili', 'zadnji', 'dan', 'na', 'priljubljenih', 'mestih']"
10239,sl-SL,train,kaj se dogaaja tu,"['kaj', 'se', 'dogaaja', 'tu']"
10240,sl-SL,train,mi lahko kdo pove o čem razpravljate,"['mi', 'lahko', 'kdo', 'pove', 'o', 'čem', 'razpravljate']"
10241,sl-SL,train,kaj se tukaj dogaja,"['kaj', 'se', 'tukaj', 'dogaja']"
10242,sl-SL,train,najnovejši tviti,"['najnovejši', 'tviti']"
10243,sl-SL,train,zadnji instagram post,"['zadnji', 'instagram', 'post']"
10244,sl-SL,train,v statusnem sporočilu objavi da sem bil promoviran,"['v', 'statusnem', 'sporočilu', 'objavi', 'da', 'sem', 'bil', 'promoviran']"
10245,sl-SL,train,spremeni moj status na počivam,"['spremeni', 'moj', 'status', 'na', 'počivam']"
10246,sl-SL,train,objavi status z najnovejšimi zapiski ki sem jih naredil v beležnici,"['objavi', 'status', 'z', 'najnovejšimi', 'zapiski', 'ki', 'sem', 'jih', 'naredil', 'v', 'beležnici']"
10247,sl-SL,train,povej mi natančno število mojih sledilcev na twitterju od danes,"['povej', 'mi', 'natančno', 'število', 'mojih', 'sledilcev', 'na', 'twitterju', 'od', 'danes']"
10248,sl-SL,train,kaj je novega na družabnih medijih,"['kaj', 'je', 'novega', 'na', 'družabnih', 'medijih']"
10249,sl-SL,train,vprašanje o socialnih medijih,"['vprašanje', 'o', 'socialnih', 'medijih']"
10250,sl-SL,train,povej mi kaj se dogaja na družbenih omrežjih,"['povej', 'mi', 'kaj', 'se', 'dogaja', 'na', 'družbenih', 'omrežjih']"
10251,sl-SL,train,boš prosim objavil to na moj facebook rad te imam,"['boš', 'prosim', 'objavil', 'to', 'na', 'moj', 'facebook', 'rad', 'te', 'imam']"
10252,sl-SL,train,prosim povej mi kaj se dogaja z mojimi družabnimi mediji,"['prosim', 'povej', 'mi', 'kaj', 'se', 'dogaja', 'z', 'mojimi', 'družabnimi', 'mediji']"
10253,sl-SL,train,tvitni trenutno temperaturo,"['tvitni', 'trenutno', 'temperaturo']"
10254,sl-SL,train,kakšna so moja obvestila,"['kakšna', 'so', 'moja', 'obvestila']"
10255,sl-SL,train,preveri moja obvestila,"['preveri', 'moja', 'obvestila']"
10256,sl-SL,train,instagram,['instagram']
10257,sl-SL,train,google,['google']
10258,sl-SL,train,kakšne nove facebook objave od mateje,"['kakšne', 'nove', 'facebook', 'objave', 'od', 'mateje']"
10259,sl-SL,train,ali je marko pravkar nekaj objavil na moj facebook,"['ali', 'je', 'marko', 'pravkar', 'nekaj', 'objavil', 'na', 'moj', 'facebook']"
10260,sl-SL,train,kaj je novega na mojem facebook računu,"['kaj', 'je', 'novega', 'na', 'mojem', 'facebook', 'računu']"
10261,sl-SL,train,odpri račun na družbenem omrežju,"['odpri', 'račun', 'na', 'družbenem', 'omrežju']"
10262,sl-SL,train,posodobitve družbenih medijev,"['posodobitve', 'družbenih', 'medijev']"
10263,sl-SL,train,ali se je žiga prijavil na facebook danes,"['ali', 'se', 'je', 'žiga', 'prijavil', 'na', 'facebook', 'danes']"
10264,sl-SL,train,prosim objavi to sporočilo na mojem facebook zidu,"['prosim', 'objavi', 'to', 'sporočilo', 'na', 'mojem', 'facebook', 'zidu']"
10265,sl-SL,train,pošlji tweet,"['pošlji', 'tweet']"
10266,sl-SL,train,objavi sporočilo na facebooku,"['objavi', 'sporočilo', 'na', 'facebooku']"
10267,sl-SL,train,objavi posodobitev statusa na facebooku,"['objavi', 'posodobitev', 'statusa', 'na', 'facebooku']"
10268,sl-SL,train,katere nove objave so na moji strani,"['katere', 'nove', 'objave', 'so', 'na', 'moji', 'strani']"
10269,sl-SL,train,kaj so vroče teme družabnih medijev,"['kaj', 'so', 'vroče', 'teme', 'družabnih', 'medijev']"
10270,sl-SL,train,zelo priljubljeni družbeni mediji,"['zelo', 'priljubljeni', 'družbeni', 'mediji']"
10271,sl-SL,train,olly povej mi kaj je novega,"['olly', 'povej', 'mi', 'kaj', 'je', 'novega']"
10272,sl-SL,train,povej mi kaj je novega,"['povej', 'mi', 'kaj', 'je', 'novega']"
10273,sl-SL,train,pokaži mi moja obvestila družbenih omrežij,"['pokaži', 'mi', 'moja', 'obvestila', 'družbenih', 'omrežij']"
10274,sl-SL,train,nisem še preveril svojega facebooka je kaj novosti od mojih prijateljev,"['nisem', 'še', 'preveril', 'svojega', 'facebooka', 'je', 'kaj', 'novosti', 'od', 'mojih', 'prijateljev']"
10275,sl-SL,train,slišal sem da se je tone pravkar poročil mi lahko prosim pokažeš poročne slike na njunem instagramu,"['slišal', 'sem', 'da', 'se', 'je', 'tone', 'pravkar', 'poročil', 'mi', 'lahko', 'prosim', 'pokažeš', 'poročne', 'slike', 'na', 'njunem', 'instagramu']"
10276,sl-SL,train,slišal sem da se je janez ravno poročil prosim pokaži mi slike s poroke na njunem instagramu,"['slišal', 'sem', 'da', 'se', 'je', 'janez', 'ravno', 'poročil', 'prosim', 'pokaži', 'mi', 'slike', 's', 'poroke', 'na', 'njunem', 'instagramu']"
10277,sl-SL,train,lahko me prosim seznaniš o najnovejših tvitih mojih virov,"['lahko', 'me', 'prosim', 'seznaniš', 'o', 'najnovejših', 'tvitih', 'mojih', 'virov']"
10278,sl-SL,train,povej mi kaj je popularno na twitterju,"['povej', 'mi', 'kaj', 'je', 'popularno', 'na', 'twitterju']"
10279,sl-SL,train,ali imam kaj zasebnih sporočil na katerem izmed družbenih medijev,"['ali', 'imam', 'kaj', 'zasebnih', 'sporočil', 'na', 'katerem', 'izmed', 'družbenih', 'medijev']"
10280,sl-SL,train,objavi na twitterju janša je takšna rit,"['objavi', 'na', 'twitterju', 'janša', 'je', 'takšna', 'rit']"
10281,sl-SL,train,pojdi na facebook nato pojdi na majin vir objavi vse najboljše maja klicaj na njenem viru objav,"['pojdi', 'na', 'facebook', 'nato', 'pojdi', 'na', 'majin', 'vir', 'objavi', 'vse', 'najboljše', 'maja', 'klicaj', 'na', 'njenem', 'viru', 'objav']"
10282,sl-SL,train,moja sestra je pravkar dobila otroka,"['moja', 'sestra', 'je', 'pravkar', 'dobila', 'otroka']"
10283,sl-SL,train,danes je rojstni dan mojega moža,"['danes', 'je', 'rojstni', 'dan', 'mojega', 'moža']"
10284,sl-SL,train,prosim poročaj o najnovejših novicah,"['prosim', 'poročaj', 'o', 'najnovejših', 'novicah']"
10285,sl-SL,train,kdo ima danes rojstni dan na facebooku,"['kdo', 'ima', 'danes', 'rojstni', 'dan', 'na', 'facebooku']"
10286,sl-SL,train,kaj je novega v mojih družabnih medijih,"['kaj', 'je', 'novega', 'v', 'mojih', 'družabnih', 'medijih']"
10287,sl-SL,train,daj mi posodobitev glede družabnih medijev,"['daj', 'mi', 'posodobitev', 'glede', 'družabnih', 'medijev']"
10288,sl-SL,train,kaj se dogaja na mojih družabnih omrežjih,"['kaj', 'se', 'dogaja', 'na', 'mojih', 'družabnih', 'omrežjih']"
10289,sl-SL,train,ali imam kaj novih tvitov,"['ali', 'imam', 'kaj', 'novih', 'tvitov']"
10290,sl-SL,train,preveri instagram,"['preveri', 'instagram']"
10291,sl-SL,train,kaj je bila zadnja objava,"['kaj', 'je', 'bila', 'zadnja', 'objava']"
10292,sl-SL,train,katere objave sem zamudil od svojih prijateljev,"['katere', 'objave', 'sem', 'zamudil', 'od', 'svojih', 'prijateljev']"
10293,sl-SL,train,popelji me na najbolj priljubljeno objavo,"['popelji', 'me', 'na', 'najbolj', 'priljubljeno', 'objavo']"
10294,sl-SL,train,kaj se dogaja na twitterju,"['kaj', 'se', 'dogaja', 'na', 'twitterju']"
10295,sl-SL,train,daj sliko na facebook,"['daj', 'sliko', 'na', 'facebook']"
10296,sl-SL,train,posodobi profil na twitterju,"['posodobi', 'profil', 'na', 'twitterju']"
10297,sl-SL,train,dodaj družinski telefon na instagram,"['dodaj', 'družinski', 'telefon', 'na', 'instagram']"
10298,sl-SL,train,prosim daj to sliko na moj instagram,"['prosim', 'daj', 'to', 'sliko', 'na', 'moj', 'instagram']"
10299,sl-SL,train,pošljite to sporočilo na twitterju,"['pošljite', 'to', 'sporočilo', 'na', 'twitterju']"
10300,sl-SL,train,prosim objavi vse najboljše u. s. a. na facebooku,"['prosim', 'objavi', 'vse', 'najboljše', 'u.', 's.', 'a.', 'na', 'facebooku']"
10301,sl-SL,train,na mojem viru novic prosim objavi vse najboljše za rojstni dan z.d.a.,"['na', 'mojem', 'viru', 'novic', 'prosim', 'objavi', 'vse', 'najboljše', 'za', 'rojstni', 'dan', 'z.d.a.']"
10302,sl-SL,train,danes mi pokaži objave mojega moža na facebooku,"['danes', 'mi', 'pokaži', 'objave', 'mojega', 'moža', 'na', 'facebooku']"
10303,sl-SL,train,pokaži mi nekaj zabavnih facebook objav,"['pokaži', 'mi', 'nekaj', 'zabavnih', 'facebook', 'objav']"
10304,sl-SL,train,je tanja objavila na facebooku,"['je', 'tanja', 'objavila', 'na', 'facebooku']"
10305,sl-SL,train,je kaj novih veganskih novic na facebooku,"['je', 'kaj', 'novih', 'veganskih', 'novic', 'na', 'facebooku']"
10306,sl-SL,train,stopi v stik z igorjem,"['stopi', 'v', 'stik', 'z', 'igorjem']"
10307,sl-SL,train,prosim tvitni pampersu da plenice razpadajo,"['prosim', 'tvitni', 'pampersu', 'da', 'plenice', 'razpadajo']"
10308,sl-SL,train,napišite sporočilo masterkardu in jim povej da moja kartica ne deluje,"['napišite', 'sporočilo', 'masterkardu', 'in', 'jim', 'povej', 'da', 'moja', 'kartica', 'ne', 'deluje']"
10309,sl-SL,train,rad bi da tvitneš na slovenski forum potrošnikov glede pozne dostave plinskega cilindra,"['rad', 'bi', 'da', 'tvitneš', 'na', 'slovenski', 'forum', 'potrošnikov', 'glede', 'pozne', 'dostave', 'plinskega', 'cilindra']"
10310,sl-SL,train,lahko tvitneš zame amazonovim storitvam da mi niso pravočasno dostavili izdelka,"['lahko', 'tvitneš', 'zame', 'amazonovim', 'storitvam', 'da', 'mi', 'niso', 'pravočasno', 'dostavili', 'izdelka']"
10311,sl-SL,train,olly ali lahko tvitneš amazon services da nisem pravočasno dobil mojega izdelka,"['olly', 'ali', 'lahko', 'tvitneš', 'amazon', 'services', 'da', 'nisem', 'pravočasno', 'dobil', 'mojega', 'izdelka']"
10312,sl-SL,train,applu tvitni da iphone ne dela,"['applu', 'tvitni', 'da', 'iphone', 'ne', 'dela']"
10313,sl-SL,train,kaj se trenutno dogaja na družbenih omrežjih,"['kaj', 'se', 'trenutno', 'dogaja', 'na', 'družbenih', 'omrežjih']"
10314,sl-SL,train,kaj je novega na družabnih medijih,"['kaj', 'je', 'novega', 'na', 'družabnih', 'medijih']"
10315,sl-SL,train,prosim povej merkatorju da so poslali napačen izdelek,"['prosim', 'povej', 'merkatorju', 'da', 'so', 'poslali', 'napačen', 'izdelek']"
10316,sl-SL,train,soniyu pošlji pritožbo glede t.v.ja ki je prenehal delati,"['soniyu', 'pošlji', 'pritožbo', 'glede', 't.v.ja', 'ki', 'je', 'prenehal', 'delati']"
10317,sl-SL,train,tvitni telekom,"['tvitni', 'telekom']"
10318,sl-SL,train,tvitni pritožbo telekomu,"['tvitni', 'pritožbo', 'telekomu']"
10319,sl-SL,train,na twitterju objavi pritožbo,"['na', 'twitterju', 'objavi', 'pritožbo']"
10320,sl-SL,train,tvitni telekomu in njim povej da njihova storitev ponovno ne deluje,"['tvitni', 'telekomu', 'in', 'njim', 'povej', 'da', 'njihova', 'storitev', 'ponovno', 'ne', 'deluje']"
10321,sl-SL,train,tvitni šparu da so zafrknili moje naročilo in sem moral čakati še eno uro dlje,"['tvitni', 'šparu', 'da', 'so', 'zafrknili', 'moje', 'naročilo', 'in', 'sem', 'moral', 'čakati', 'še', 'eno', 'uro', 'dlje']"
10322,sl-SL,train,pošlji tvit hood burgerju da so zamešali mojo naročilo in sem moral čakati dodatno uro,"['pošlji', 'tvit', 'hood', 'burgerju', 'da', 'so', 'zamešali', 'mojo', 'naročilo', 'in', 'sem', 'moral', 'čakati', 'dodatno', 'uro']"
10323,sl-SL,train,sporoči lidlu da so zavozili moje naročilo in da sem zato moral čakati eno uro dlje,"['sporoči', 'lidlu', 'da', 'so', 'zavozili', 'moje', 'naročilo', 'in', 'da', 'sem', 'zato', 'moral', 'čakati', 'eno', 'uro', 'dlje']"
10324,sl-SL,train,tvitni rtv sloveniji in jim povej njihove storitve spet ne delajo,"['tvitni', 'rtv', 'sloveniji', 'in', 'jim', 'povej', 'njihove', 'storitve', 'spet', 'ne', 'delajo']"
10325,sl-SL,train,tvitni lifu da se njihova aplikacija sesuva,"['tvitni', 'lifu', 'da', 'se', 'njihova', 'aplikacija', 'sesuva']"
10326,sl-SL,train,pošlji tvit samsungu in jim povej da moj pralni stroj gori,"['pošlji', 'tvit', 'samsungu', 'in', 'jim', 'povej', 'da', 'moj', 'pralni', 'stroj', 'gori']"
10327,sl-SL,train,objavi sliko na facebooku,"['objavi', 'sliko', 'na', 'facebooku']"
10328,sl-SL,train,je kaj novih snapchatov,"['je', 'kaj', 'novih', 'snapchatov']"
10329,sl-SL,train,mcdonaldsu tvitni da sem v njihovem burgerju našel las,"['mcdonaldsu', 'tvitni', 'da', 'sem', 'v', 'njihovem', 'burgerju', 'našel', 'las']"
10330,sl-SL,train,objavi sliko ki sem jo pravkar posnel na twitterju,"['objavi', 'sliko', 'ki', 'sem', 'jo', 'pravkar', 'posnel', 'na', 'twitterju']"
10331,sl-SL,train,upravlj facebook status,"['upravlj', 'facebook', 'status']"
10332,sl-SL,train,sem na twitterju dobil kakšno omembo,"['sem', 'na', 'twitterju', 'dobil', 'kakšno', 'omembo']"
10333,sl-SL,train,mi je kdo poslal sporočilo na facebook,"['mi', 'je', 'kdo', 'poslal', 'sporočilo', 'na', 'facebook']"
10334,sl-SL,train,restavraciji se pritoži o hrani ki so mi jo postregli,"['restavraciji', 'se', 'pritoži', 'o', 'hrani', 'ki', 'so', 'mi', 'jo', 'postregli']"
10335,sl-SL,train,pritoži se telemachovi pisarni zaradi izredno dolge čakalne vrste,"['pritoži', 'se', 'telemachovi', 'pisarni', 'zaradi', 'izredno', 'dolge', 'čakalne', 'vrste']"
10336,sl-SL,train,odpri lidlov twitter,"['odpri', 'lidlov', 'twitter']"
10337,sl-SL,train,posredujte pritožbo telemachu glede težav s hitrostjo interneta,"['posredujte', 'pritožbo', 'telemachu', 'glede', 'težav', 's', 'hitrostjo', 'interneta']"
10338,sl-SL,train,janezu horvatu pošlji pritožbo glede kakovosti hrane,"['janezu', 'horvatu', 'pošlji', 'pritožbo', 'glede', 'kakovosti', 'hrane']"
10339,sl-SL,train,tvitni gostilni čad da je bil moj piščanec surov zastrupitev s hrano,"['tvitni', 'gostilni', 'čad', 'da', 'je', 'bil', 'moj', 'piščanec', 'surov', 'zastrupitev', 's', 'hrano']"
10340,sl-SL,train,figovcu tvitni da piščanec ni bil skuhan niti spečen haštag zastrupitev s hrano,"['figovcu', 'tvitni', 'da', 'piščanec', 'ni', 'bil', 'skuhan', 'niti', 'spečen', 'haštag', 'zastrupitev', 's', 'hrano']"
10341,sl-SL,train,tvitni telekomu da je tvoj natakar nesramen,"['tvitni', 'telekomu', 'da', 'je', 'tvoj', 'natakar', 'nesramen']"
10342,sl-SL,train,prosim tvitni na bestbuy da danes nisem zadovoljen z njihovo storitvijo,"['prosim', 'tvitni', 'na', 'bestbuy', 'da', 'danes', 'nisem', 'zadovoljen', 'z', 'njihovo', 'storitvijo']"
10343,sl-SL,train,pošlji tweet henklu da mi ni všeč da zame ne bodo spoštovali prodajnih cen,"['pošlji', 'tweet', 'henklu', 'da', 'mi', 'ni', 'všeč', 'da', 'zame', 'ne', 'bodo', 'spoštovali', 'prodajnih', 'cen']"
10344,sl-SL,train,odpri twitter napiši pritožbo in objavi v pomoči uporabnikom,"['odpri', 'twitter', 'napiši', 'pritožbo', 'in', 'objavi', 'v', 'pomoči', 'uporabnikom']"
10345,sl-SL,train,kontaktiraj službo za stranke,"['kontaktiraj', 'službo', 'za', 'stranke']"
10346,sl-SL,train,službi za podporo strankam tega podjetja se pritoži,"['službi', 'za', 'podporo', 'strankam', 'tega', 'podjetja', 'se', 'pritoži']"
10347,sl-SL,train,pošljite zahtevo temu podjetju za vračilo,"['pošljite', 'zahtevo', 'temu', 'podjetju', 'za', 'vračilo']"
10348,sl-SL,train,tvitni grozna storitev,"['tvitni', 'grozna', 'storitev']"
10349,sl-SL,train,tvitni nesramni prodajalec,"['tvitni', 'nesramni', 'prodajalec']"
10350,sl-SL,train,tvitni dolge čakalne vrste in neprofesionalni zaposleni,"['tvitni', 'dolge', 'čakalne', 'vrste', 'in', 'neprofesionalni', 'zaposleni']"
10351,sl-SL,train,hej objavi mojo pritožbo pri microsoftu na twitter,"['hej', 'objavi', 'mojo', 'pritožbo', 'pri', 'microsoftu', 'na', 'twitter']"
10352,sl-SL,train,objavi mojo pritožbo o microsoftu prek twiterja,"['objavi', 'mojo', 'pritožbo', 'o', 'microsoftu', 'prek', 'twiterja']"
10353,sl-SL,train,hej oli na twitterju objavi mojo pritožbo glede mikrosofta,"['hej', 'oli', 'na', 'twitterju', 'objavi', 'mojo', 'pritožbo', 'glede', 'mikrosofta']"
10354,sl-SL,train,na twitterju pošlji to sporočilo microsoftu,"['na', 'twitterju', 'pošlji', 'to', 'sporočilo', 'microsoftu']"
10355,sl-SL,train,želim objaviti na facebooku,"['želim', 'objaviti', 'na', 'facebooku']"
10356,sl-SL,train,katera zgodba na mojem facebook zidu je najbolj popularna,"['katera', 'zgodba', 'na', 'mojem', 'facebook', 'zidu', 'je', 'najbolj', 'popularna']"
10357,sl-SL,train,ali se je kdo zaročil ali dobil otroka med mojim spletnimi prijatelji,"['ali', 'se', 'je', 'kdo', 'zaročil', 'ali', 'dobil', 'otroka', 'med', 'mojim', 'spletnimi', 'prijatelji']"
10358,sl-SL,train,ali vsi na mojem facebooku gledajo tekmo,"['ali', 'vsi', 'na', 'mojem', 'facebooku', 'gledajo', 'tekmo']"
10359,sl-SL,train,objavi sliko iz mojega telefona na facebooku,"['objavi', 'sliko', 'iz', 'mojega', 'telefona', 'na', 'facebooku']"
10360,sl-SL,train,na facebooku objavi komentar iz mojega telefona,"['na', 'facebooku', 'objavi', 'komentar', 'iz', 'mojega', 'telefona']"
10361,sl-SL,train,pošlji slabo oceno tej strani restavracije kitajski vrh,"['pošlji', 'slabo', 'oceno', 'tej', 'strani', 'restavracije', 'kitajski', 'vrh']"
10362,sl-SL,train,mercatorju pošlji tvit o moji pritožbi o mojem tovornjaku,"['mercatorju', 'pošlji', 'tvit', 'o', 'moji', 'pritožbi', 'o', 'mojem', 'tovornjaku']"
10363,sl-SL,train,račun za vodo je previsok,"['račun', 'za', 'vodo', 'je', 'previsok']"
10364,sl-SL,train,microsoftova podpora strankam me ni nikoli poklicala nazaj,"['microsoftova', 'podpora', 'strankam', 'me', 'ni', 'nikoli', 'poklicala', 'nazaj']"
10365,sl-SL,train,lidlu tvitni pritožbo,"['lidlu', 'tvitni', 'pritožbo']"
10366,sl-SL,train,tvitni pritožbo stranke na spletni strani subway,"['tvitni', 'pritožbo', 'stranke', 'na', 'spletni', 'strani', 'subway']"
10367,sl-SL,train,tvitni pritožbo stranke glede postrežbe v na strani sorbara steak house,"['tvitni', 'pritožbo', 'stranke', 'glede', 'postrežbe', 'v', 'na', 'strani', 'sorbara', 'steak', 'house']"
10368,sl-SL,train,alexa službi za podporo strankam ribjega bistroja pošlji tvit s pritožbo,"['alexa', 'službi', 'za', 'podporo', 'strankam', 'ribjega', 'bistroja', 'pošlji', 'tvit', 's', 'pritožbo']"
10369,sl-SL,train,na mimovrste tvitni da naročila nisem prejel prejela pravi čas,"['na', 'mimovrste', 'tvitni', 'da', 'naročila', 'nisem', 'prejel', 'prejela', 'pravi', 'čas']"
10370,sl-SL,train,tvitni na mimovrste da nisem pravočasno prejel mojega naročila,"['tvitni', 'na', 'mimovrste', 'da', 'nisem', 'pravočasno', 'prejel', 'mojega', 'naročila']"
10371,sl-SL,train,tvitni negativno oceno na telemahu,"['tvitni', 'negativno', 'oceno', 'na', 'telemahu']"
10372,sl-SL,train,tvitni mojo pritožbo sparovi službi za stranke,"['tvitni', 'mojo', 'pritožbo', 'sparovi', 'službi', 'za', 'stranke']"
10373,sl-SL,train,želim si poslati tvit pritožbo glede težav z apple telefonom,"['želim', 'si', 'poslati', 'tvit', 'pritožbo', 'glede', 'težav', 'z', 'apple', 'telefonom']"
10374,sl-SL,train,tvitni službi za stranke da so izdelki slabe kvalitete,"['tvitni', 'službi', 'za', 'stranke', 'da', 'so', 'izdelki', 'slabe', 'kvalitete']"
10375,sl-SL,train,službi za podporo strankam pošlji tvit da mi niso poslali prave količine,"['službi', 'za', 'podporo', 'strankam', 'pošlji', 'tvit', 'da', 'mi', 'niso', 'poslali', 'prave', 'količine']"
10376,sl-SL,train,tvitni directv ima grozne storitve za stranke,"['tvitni', 'directv', 'ima', 'grozne', 'storitve', 'za', 'stranke']"
10377,sl-SL,train,prosim tvitni da ima directv grozno storitev,"['prosim', 'tvitni', 'da', 'ima', 'directv', 'grozno', 'storitev']"
10378,sl-SL,train,odpri twitter sestavi nov tvit directv ima grozno službo za podporo strankam,"['odpri', 'twitter', 'sestavi', 'nov', 'tvit', 'directv', 'ima', 'grozno', 'službo', 'za', 'podporo', 'strankam']"
10379,sl-SL,train,pošljite pritožbo potrošnika,"['pošljite', 'pritožbo', 'potrošnika']"
10380,sl-SL,train,tvitni pritožbo lidlovi pomoči uporabnikom,"['tvitni', 'pritožbo', 'lidlovi', 'pomoči', 'uporabnikom']"
10381,sl-SL,train,preveri novice na družbenih omrežjih,"['preveri', 'novice', 'na', 'družbenih', 'omrežjih']"
10382,sl-SL,train,tvitni pritožbo applu da je njihova življenska doba baterije slaba,"['tvitni', 'pritožbo', 'applu', 'da', 'je', 'njihova', 'življenska', 'doba', 'baterije', 'slaba']"
10383,sl-SL,train,pošlji tvit energetiki ljubljana,"['pošlji', 'tvit', 'energetiki', 'ljubljana']"
10384,sl-SL,train,pošlji sporočilo elektro gorenjska da je ponovno zmanjkalo eletrike,"['pošlji', 'sporočilo', 'elektro', 'gorenjska', 'da', 'je', 'ponovno', 'zmanjkalo', 'eletrike']"
10385,sl-SL,train,si našla rešitev,"['si', 'našla', 'rešitev']"
10386,sl-SL,train,osveži to pritožbo,"['osveži', 'to', 'pritožbo']"
10387,sl-SL,train,hitro reši,"['hitro', 'reši']"
10388,sl-SL,train,prijavi me v facebook doma,"['prijavi', 'me', 'v', 'facebook', 'doma']"
10389,sl-SL,train,objavi na facebooku da sem doma,"['objavi', 'na', 'facebooku', 'da', 'sem', 'doma']"
10390,sl-SL,train,objavi facebook objavo doma sem,"['objavi', 'facebook', 'objavo', 'doma', 'sem']"
10391,sl-SL,train,prosim pošlji tvit massu v katerem se jim pritoži da so se mi hlače raztrgale že po prvem pranju številka nisem zadovoljen zadovoljna,"['prosim', 'pošlji', 'tvit', 'massu', 'v', 'katerem', 'se', 'jim', 'pritoži', 'da', 'so', 'se', 'mi', 'hlače', 'raztrgale', 'že', 'po', 'prvem', 'pranju', 'številka', 'nisem', 'zadovoljen', 'zadovoljna']"
10392,sl-SL,train,tvitni pritožbo janezu janši njegovem groznem nastopu,"['tvitni', 'pritožbo', 'janezu', 'janši', 'njegovem', 'groznem', 'nastopu']"
10393,sl-SL,train,amazonu pošlji tvit glede pozne pošiljke,"['amazonu', 'pošlji', 'tvit', 'glede', 'pozne', 'pošiljke']"
10394,sl-SL,train,tvitni pritožbo amazonu zaradi zamujene pošiljke,"['tvitni', 'pritožbo', 'amazonu', 'zaradi', 'zamujene', 'pošiljke']"
10395,sl-SL,train,napiši pritožbo media marktu,"['napiši', 'pritožbo', 'media', 'marktu']"
